0,1,2,3,4,5,6,7,8,9,10,11,12
288347748.9876494,288022758.9836798,258486006.35873052,264764785.35059828,247062647.53126955,204191093.36466646,233060045.4875948,237169941.4711891,245159964.5038058,239321402.48436543,299460523.3914408,218415462.7016441,247054019.68623653
279147860.90401757,295635714.7403146,202906964.4803128,267018896.64897892,236255863.0005565,241951216.868007,223758449.74355558,295359891.30277115,209374828.92567196,253596489.975694,262187622.9286401,258491289.79518142,223228675.18284047
213044307.09894148,250679442.43156627,275458976.2418966,205877104.23196617,227580268.04031837,291754534.965705,261184052.65409583,273832459.09123987,231163075.56730956,202599289.38665977,245943596.5991812,283678816.33119357,262719228.19533947
225490223.48133957,281874289.0319087,219666890.80001855,280263787.64324254,233990600.83396995,245418049.0480094,226729283.48570797,208920329.0004439,279624590.6971345,249260463.29666215,206916984.88417214,223327750.21067506,293006195.8348774
262784966.3884601,251260950.47518593,206126109.46838927,226474862.60632545,204423030.85810235,252367145.1222074,220124135.09108004,272815299.3926134,274355036.4787276,217117306.259928,248840746.8851924,288720533.70646286,254022637.88390577
223147147.72981992,234768333.08932412,222181780.47586036,215178432.19977793,253487815.19498703,254584576.49202907,239825650.50339204,286214327.0733029,271570587.4622457,273270054.3822526,266324436.35103738,200819659.0503601,267207117.8549342
283688787.622626,202069131.77790254,203877630.8555917,235778980.6419146,232689658.60316068,278919682.1385892,224327331.0146857,266026851.39733714,275317809.0112084,292716407.3324998,289857175.14131045,220177914.22906274,260434084.70817232
212214492.5908622,296185611.6671479,227376720.64929804,253272711.82608247,299108695.9271236,211961140.17778775,296800470.02002704,290612392.08813554,237585343.5646202,291654941.86192846,207639942.17656273,260986466.82184422,281107143.4874247
271042124.31389654,289345271.060555,267879154.3195125,208761535.25224915,246960078.44079396,282494306.27417755,231049589.9117139,294829249.45202035,273747792.08972013,287170656.24185497,263030391.36895913,234040900.60960034,293329537.39145917
264480833.93331406,225576041.96707758,235739701.04791185,223707840.29144293,202983912.48590147,231906192.0791005,244157008.7623219,208275903.26800066,266753325.6089446,299674806.7925177,283502164.5953271,231575966.42867652,248179847.22172663
238306846.99257833,252209254.88410434,204427341.7421313,251398405.16236407,285072835.9534569,215876950.85509333,265046266.07641587,218572865.28745326,253680765.1524766,287152604.2568037,212141276.15143278,247566856.01836014,272068866.6841342
254159990.68221802,275041085.95257276,286579036.1874854,290175643.741004,200261821.4292699,258576687.31377146,226507635.17288035,289285933.1478445,213547297.85665384,215218325.77330545,284941170.5253168,241232890.07705963,267271094.18907422
295896768.4102816,234292764.78873828,288111348.6895292,259903445.8259343,236189128.09189814,207936425.49281728,261006752.9791138,215225118.99811977,299044889.43231124,299838938.25872713,214087148.26493225,240026649.0613392,238309500.06661865
224320646.49429315,271441548.6425017,269865111.8992791,289694877.0397298,241705194.64047873,289071996.79261255,223005348.07247505,262735352.3332114,287078448.13833266,279949038.2731243,241826788.4961387,210852065.23435867,222009891.99836978
205492048.4443841,215297320.63803294,219138037.9573759,275828222.3116518,265486701.02866036,251362332.8132895,214922583.1682475,257337744.93804002,269637119.0439168,280191292.650842,262110003.34565178,281127996.23993665,218598085.3726085
260757087.96933842,284968976.94918066,244595914.38611427,286503636.0769549,202969979.47065812,269425002.3852856,267981848.6781206,215122268.26353303,260817393.47933456,239845022.32231823,285489155.8151316,258835517.14200372,231840402.204775
267733546.54230678,245768176.4605813,220855877.72769913,287236071.0035923,216445136.09057823,283158726.17467785,202512725.20640734,215546423.27166831,229303320.90081936,269785731.5705698,205375063.79198414,238256243.95016494,221641393.82924953
256106478.95725912,206833415.4082795,270991311.88141906,286475520.9496222,204334510.22613305,285580981.2254565,202372171.79159385,236021207.01466137,279855782.6534343,289180319.9636872,219204627.56120718,294402113.30041015,292656648.6844877
284190569.965743,282107252.90987843,285128088.7261898,209548584.707506,247199930.81008193,258711422.9992148,292288183.032879,284310859.66678923,209989071.4046225,254846687.00837126,223899971.96066028,216708123.8429636,254528542.60126016
286816250.0921135,218257575.42238718,218114397.63290673,272149709.57619846,293060804.13276756,244741659.8764021,202989796.87084642,215978846.76890966,226200532.10237926,229605456.41210353,210936437.21530232,280616118.6469052,277224159.0943156
200235504.16799498,227088016.39366284,271250664.9209027,268247956.96681473,223866701.94905058,254243222.59433326,276272679.627459,262341229.66871083,206688718.8304355,268147151.30462366,266795951.11135414,285474921.37539196,239335801.9232967
275436198.2722773,296223245.0836096,250980726.39462617,263985233.94375548,201909008.3714386,225239962.90329373,255783770.75561038,214813151.15567416,262044549.0365748,243065591.91784886,225675839.18630144,282490164.4828384,290183024.90213805
235871579.15998352,289340493.48271495,217812626.84087777,225860354.4843719,262209975.26596248,287237565.48817194,218932066.21221066,283993442.27921975,203701268.16632134,291807369.7606468,218114580.05701452,215289665.53095073,299655497.70017105
240279260.36605006,233794315.70236683,267258346.57709432,203970175.53395632,229874531.37406892,264560304.45138666,295065915.4646509,254605826.19706962,228554780.97706327,245183030.68967384,200058063.721352,262877220.02415705,250180254.79973805
225744673.18336263,248684074.02200598,256450827.2482878,225157835.207698,259116567.03266305,201537648.19634813,226014016.31483084,264437792.20599586,215848635.06246465,237595278.8225999,253850905.07940152,245058728.2725978,228702896.48278
294996554.921954,241803749.25084224,261116463.80369526,214457292.28672308,209734504.34197947,223494471.7866191,293863903.16620517,275189637.6033951,213700697.2224353,277563751.0223241,289486506.53417635,222223000.56058502,211530466.50161585
293595186.1864776,257855779.66999784,239657953.77884907,296545218.244357,281340108.854155,246810963.43662947,234486616.03193194,231389268.98476043,276025338.4396526,211233058.42462093,202422325.08199024,277742254.7247243,275092335.94308805
280327885.84852695,251952432.98541796,235654636.72224557,267747557.10157895,219255485.29956487,258271691.7791809,200616734.81062084,257066588.41672567,245527480.99504256,298030301.228491,274532391.64479905,238794051.35108495,224893212.03117925
268242602.74690333,278280530.53732187,267491096.23184752,217704168.70933738,256286874.1868864,221684316.5264443,287321896.11458117,238994034.9027796,254694519.8878468,258382253.86525425,257176325.4403567,242911956.06645006,261955734.10729116
278974848.9991969,288084872.88897485,215893979.87655702,238293715.8415306,248580820.64415786,242112649.79322675,266973314.10767838,254523004.44835654,294586285.45855063,252547507.4414473,258963141.45365107,240647459.9729552,291039190.21241665
231213087.5309927,273521939.4935243,207069944.1257191,200325007.62312457,286123025.4033381,285147072.1900653,209049429.8803153,201501658.15119058,292707772.09727573,246166052.8926687,272719587.00649625,227318838.70375755,240351886.11440286
283447883.77955663,276102830.458489,297341414.3507361,208483225.40489516,259333855.98174977,224830278.19440255,230960547.2534697,202270004.88157597,298149052.61362356,289024074.8339735,263727082.03944865,232116035.03639176,267039016.61516833
236567697.76835138,256975021.86204693,252282722.89040557,281703172.8920804,228093149.46013722,245765162.75182092,244178574.9874304,204447061.4770044,226813666.16487798,201890828.74965215,240206958.92700222,268207493.66165465,278005741.063791
218638120.64101675,277103372.52648675,234856067.95047623,259831979.33585247,233333189.47609892,207324674.87015197,245232992.68957913,238502668.01366282,299167732.2185985,293822868.62689435,237790362.98322237,219028866.64242125,200053950.48652756
275326506.9909427,262223020.0924763,276447661.65463835,253679688.28242803,233371200.05388296,248305805.99224252,254659562.27834478,250943302.46495974,258424673.03405306,283986209.91241115,252919944.31968078,231848760.47206536,296142048.25620896
290004904.57280207,289613324.8916812,238140917.80230555,231806195.05195144,203070685.8357078,242348568.9418261,272558512.91999525,213194487.2399159,299994919.98721504,253207341.79100907,220916927.8000785,246452709.04808867,262391802.4823463
214105973.3448239,292207460.27235776,237518575.5931727,259907066.8151495,291260351.72582084,291842662.7951692,267377717.93478328,269458206.6413571,295737015.38487834,202323362.24339086,291751680.6239067,296880204.5928091,222757382.2620111
246866624.3563408,274742733.9696322,255678816.69149378,262693000.85936034,247147274.9844145,206083997.90766212,269940953.0017592,287584187.2327667,259554677.7046768,269939245.8083502,267302165.98485476,246879122.30659825,243862223.14154598
268036756.41729078,251725305.65865535,287073933.0830475,231034349.3372617,231121637.35698918,265022416.35198542,279160278.4229795,221370559.08751124,297788230.70414394,274549433.96525055,236244846.16108638,226270616.4229723,286056093.71638316
261558746.71692452,247443482.50947255,272371139.4054239,294579253.25350314,283323980.5381055,288987613.22002643,279509672.38292617,261798631.10831687,231120008.49008995,250589748.260784,233478806.773939,229809702.67198858,289930617.206616
275964747.9670158,201797459.13656282,284339654.05436623,215985739.13713768,271951887.0809171,254311020.22216403,278189741.4432508,223752125.87359247,246810224.17112467,242318747.4613073,248567195.37335694,292866135.21023136,248237185.0911929
203337411.68770853,291055852.9849841,223361023.74066797,206626702.3867103,237349716.44093212,280731202.0686158,234449656.16643488,227243571.92770973,279607337.0620406,266758870.9778561,247326117.30118963,207437524.31779376,264160104.98688623
240897947.6001005,260812109.32933563,227878712.17716172,282812418.5079708,224259323.0194939,259691377.9999596,244326705.62195492,233454415.0687199,201739865.19619587,215548425.19381544,247138165.7930269,254478512.75431278,241959229.85605174
291983090.5321668,275979968.8337033,235717999.9034573,233976857.48011252,238817259.12275696,220023203.907613,241332785.28852227,232699792.6633047,273201766.2154006,231484286.29722887,214637547.078781,267243463.2808316,299912120.7007411
268945539.100848,290930292.5338336,286468375.7920566,229075247.96196607,277883656.54192984,225876972.21367717,212740837.4391461,209364852.0558052,279230537.9339506,295633634.55155087,227736249.85403225,284167145.5749544,217006891.90510926
285600633.81995875,207266743.0559733,214359200.15172845,209639582.18851596,269704234.3302287,265151850.48587283,288350751.494431,230588550.20637923,220936164.03646052,211980692.01504138,209494259.42411056,258434761.98974717,200733290.33709696
221974266.0265216,260279594.26525503,262721923.8365912,227468228.4082136,247820819.13742015,201054271.0436819,286132046.9815136,259689489.31975797,244967978.8934406,260494962.8215298,271226553.9211533,265285854.8638466,214893809.2997894
293533236.98911184,242772291.23097718,289969004.604068,285780798.8732892,229925250.52907887,296190933.2200553,204890768.72649118,256765012.28221208,275660952.44771713,290302898.955606,286769127.0077401,237972185.49372858,223253646.37787154
248287212.8639384,267867231.5653044,256121071.93585336,250256544.18141708,239123657.60375175,225991207.93662745,272779976.3353178,253219363.7114092,248507300.44238785,255026989.646646,280390881.0127012,215025824.4766941,214576503.2822701
252732757.12222248,257841032.9687109,255000252.35823065,204567599.12979305,294984014.7564876,293724703.7952027,260403665.39611197,284076056.6580569,234634941.49187997,281750337.9210994,216870998.01800373,203246542.28373253,201325189.51381773
263018216.59604546,229279198.0814464,280816097.7659318,232679869.89484838,242593784.12844202,259576300.64604577,281078556.16115457,285496464.31737506,258157259.33613923,270129135.3125745,257117744.18580848,214732646.0018502,266000037.29031742
211737180.8923684,243526982.39643225,288591320.74929243,201656773.4596011,229629308.7417828,242166674.51177302,279164710.258155,269968113.7076453,252501668.58094797,254070044.93547064,219269757.72412688,268553470.6550145,220655676.51365942
278501423.2284518,289882839.3785674,219492709.88620672,201020180.49489105,247393677.59439546,268293103.22191188,207121191.35854462,284155849.02316076,249126358.88202068,252922267.6630968,261420333.56359926,240318811.55961373,229515659.77895415
284652326.1545145,298494252.13594645,209392274.6476176,239457168.72912705,277104518.2552258,290360358.6456278,295062322.2420541,243492553.6795669,225138080.71877518,253760025.12511113,251747736.94229522,294271811.488278,220620764.86549133
260811975.2208297,238615966.71127817,299417166.38275325,279361256.8636232,266617367.5354997,294934331.5579261,232083515.38075864,270089284.02356416,213647000.2234494,244443446.74720785,240413770.71154422,237913035.32373255,291307381.0770314
237004484.9616684,214463569.51070747,231653552.217321,201078993.89440423,210157842.62666267,233098790.61168012,221652377.81224784,256831771.74999896,245462984.6456447,275346214.211562,221435162.42956483,243457777.58907682,239409366.57149905
263532648.74538413,221947221.96881688,298673377.5516524,208889562.35167432,227796548.9062349,225465298.72263,294231397.9733433,212592751.75325084,273886002.6414193,246203548.56705123,280465649.03188324,261439347.06641883,252848294.46340334
203795789.74484766,232551216.66633788,271073344.45175517,236643703.30623728,252205091.11857727,263380129.26213112,247286315.3970013,261180155.52964908,252764093.26953998,257218134.78701514,222363237.9504246,290193625.1381255,241888723.68119535
290070623.67727745,232858536.96476942,201390165.17896673,252499539.57047242,269572116.1606701,284863632.356471,200842029.7326561,212441244.83542705,237120028.52969077,222463325.15752867,238517419.51703066,264569262.86042145,221055435.832502
234221143.03994972,224534702.9561109,266059838.4232689,240229522.33932492,276437949.041568,253580746.80404755,220390591.86783224,298420901.056503,277599946.27400345,244607296.088369,201593065.13643652,290491320.0492993,262556681.89119273
283465708.7519178,281455819.2061265,270567551.9103157,212639336.04653552,237512204.90660012,204455527.8405249,287597582.9548994,219814092.8450444,218120829.9801982,226272299.99300277,269600435.0270705,280052871.5537803,258803310.3850241
240056409.9666809,261368100.49004325,236800191.5289622,221734836.09483692,282915358.8832493,247066080.87945604,207696630.3266568,222826194.7573827,272438336.2923056,213392986.0005338,216790202.8259162,257542941.37354642,219765493.44308075
258422309.72305033,249710346.03662395,220202066.60471722,240928221.77434462,286436797.401406,234290709.94898042,255928143.7248662,290158048.24662155,291834064.92390203,253385957.98918587,274820427.0418592,229214932.23807773,253986571.03665414
262218842.66678596,234339441.53272903,279074918.3867359,204400145.55672953,238967459.79230997,273118702.84028864,283888708.2635597,221591948.19779432,210393871.66442388,248494775.87250543,253428183.355396,201540478.49396273,205733381.9457385
224218399.51720113,226724166.3922494,210439774.82319707,232472128.18753305,224742772.18595603,228892029.23645878,222265922.82672274,234652660.1874732,219062165.4791997,212494786.00343966,245637326.48637658,241698355.10939422,272522566.2991924
280036224.6234023,284745208.8368917,270372096.85780394,251001972.63417882,272075682.96755016,204058754.90316916,265846357.82422113,278702407.7222507,223468225.3509677,260903257.25885335,228780391.5475882,216465822.44295162,249734309.38399392
228320003.91794968,278370192.58754826,211176586.73090813,251138361.29542726,278614679.3011147,231133192.43113706,229012659.82535204,262228606.81077468,284974539.38224995,253332218.69857252,263411834.9739298,294819723.604815,213220849.4907382
212290463.91568503,272097015.0400416,237328722.45893565,243138513.99364766,219114009.90297624,277897330.9866896,262055496.33533415,277835718.8914693,226457387.24887696,211800850.7733747,260459225.87289533,275954505.5336587,267694712.22632766
274352489.3119229,252138587.2494961,279955161.25529206,254136862.78495845,278472444.37657726,238332212.00689384,229168643.13541144,283531334.8261709,210029880.9574062,244017832.2865922,260398913.8779662,229061696.80670628,258249784.79486784
208107926.36757088,223974045.897474,227304271.98065227,272573268.0694559,247590754.81978345,204002613.68589625,274134938.5559474,203778608.5857786,210612297.27315757,223106264.340194,263205677.9388071,211394477.8608081,272132682.97442174
295430646.98536074,271103885.1472908,254155396.1768006,249021780.73488712,280810790.2256235,218161209.2027251,216925276.6935355,238404379.70682675,229822760.07178745,282401849.7185957,293274143.1212142,201130918.73160324,225949806.88490552
276243492.26470405,289119052.921962,225676993.02280992,281638014.5320072,265289535.22645268,292407098.9612666,201149533.10539502,278630539.4263942,296650884.55947965,235792630.5094912,283602236.21803457,297698810.1589007,281087833.3383759
226105489.91876504,244939110.53136674,207581524.8869106,224663024.5416907,266157444.8962139,254489963.18750095,229210271.04180375,258477484.98236865,286722342.08347726,247210776.39149383,233511591.69741914,204563832.32801226,274962275.62064576
225940787.45021284,298575810.504497,234729275.47733212,269123654.3065539,269154159.9105023,224182851.75014922,262852508.45911357,208902583.12953544,297651097.18659365,278190267.6398173,284385474.5250743,226260831.11029395,238345533.01292682
234528919.15665895,246591341.58065358,288033896.19390184,225804525.14882082,273572895.63683265,272293775.6696055,248627504.89705983,240463176.836055,291767143.6755296,258336512.93357956,295763976.4792584,233029202.11323962,242237432.29087317
274793985.10628384,220790041.72331312,272405960.62324375,277811957.3477585,285242020.123018,256405824.68810987,224271096.4456038,224931350.02211967,239247559.7614195,286135706.2765846,216577489.3201848,247839762.9980745,243363354.9522554
271407635.89238495,250462152.3954421,256994419.88462678,225710009.74172723,278876905.38430357,225197495.01478943,253602331.42483956,299381638.27480644,214419592.99493253,276259822.25513244,235321560.2278354,218718769.72499317,256438028.11572033
223998945.9453909,257995534.66701913,242224552.60849273,224897580.79493046,213561069.5147165,210647434.8736579,228739859.07326218,204204677.50615394,276779675.3591261,210302836.28453144,291956222.9154982,209087955.3092281,208735107.89114925
274147302.0100722,202564969.7482489,211406141.93935364,244689680.36376345,294175839.6079914,287378960.65114355,269164993.8936573,248899281.44693285,297957912.3773161,225423162.91763154,295664290.5164312,212884052.9549941,224915014.57354954
228272101.59984106,210270990.28451696,249746872.32103088,288251949.0133922,209222982.9659382,253675670.84522998,293742933.8882323,236663189.60003662,250214721.65238103,278412684.21687835,264639010.6641891,214625431.23184857,290408402.30897784
277503957.93952453,243537331.34811842,270885292.5215835,268424385.77078983,282042109.2408686,246386679.1866867,232207503.3906054,299349415.72998184,297678523.4564919,244945076.29255736,221078840.3212722,255224834.13054287,200568043.77501783
258213142.75690427,240993497.33882546,239696972.55685437,228830757.47814706,289490786.71410435,214606567.54416537,261479761.01534516,229951250.09083048,247425838.45772418,218035002.68772838,205882444.6838257,259466645.8991164,245347252.04932073
218899854.09204605,299511507.158201,266641795.7522209,297363802.9559979,246760637.73653772,280178592.2214389,243832733.13428462,215537248.2797151,202166576.78458628,241572787.8048118,229995565.51167494,230357531.3474813,239393337.43253347
282459740.3599152,268705495.7932971,294573462.3637583,280378982.99824566,231808002.1554091,267250710.48823604,211827892.94663507,222584009.5333563,272985274.25651515,294375400.9178058,297783635.1165335,205301481.19503453,290910458.2290702
251134704.64536566,249640059.45310998,219609949.54772338,207625009.41933316,223032247.63015917,229392045.01777074,210016908.37462014,216858684.72191995,247570386.8811903,290547148.0923394,226789164.46926093,201052712.48349732,209626651.63499063
213648613.14214778,271186196.8080264,234385414.67206025,270284444.70342666,201700937.16591594,280844237.54712194,235472232.7810426,205778929.28735945,282378689.9146443,248210578.19050384,212963372.27422798,262975534.30316526,279664122.688904
240557286.68730742,299033714.5624695,202799805.3622539,230756131.83225828,261799118.7498708,269667560.0429156,225728397.74447843,232694479.61206716,272873188.3238684,263818164.22761276,209416773.74877417,247295010.08201945,263125746.0239444
295362618.8993673,263491220.42640477,291826254.5347421,296395068.924568,262285834.9940087,234769630.30663177,266968781.60147035,245083947.86287865,204396310.77594456,211327846.40681928,286295525.1742334,225775240.05838954,201877465.68156806
217589359.1565059,266872313.27698103,265481112.24455634,250649228.8879905,248562187.30234095,259336633.29278988,218177883.43235254,243183259.87508497,276181439.3891057,271000973.7320644,218409303.97540444,280397847.1216411,226353174.99078408
237849044.0131971,217698406.84719512,219326720.47025123,242466464.29786584,249696382.3955025,251856394.5893451,236480254.86385134,234948782.8865054,281441912.18748075,296999296.68841434,286516548.6914506,258495140.4315846,210105527.80508888
228680917.95798117,219520718.9704147,244434221.47449896,299287661.01244783,264781212.7226661,242379062.30594683,230398499.71163315,270419636.0495378,269874857.45811754,211425439.26302832,242416962.33708793,218551462.16900706,210467828.1738435
208306418.36957878,216744905.1721447,216260063.82027167,278512592.59160966,280741810.96422535,209444894.03552687,264305458.40992847,209354385.29435378,224818741.56948462,295261892.077751,201453287.83134192,285070285.175505,222858833.13033113
273479921.58528805,283834650.56966066,265564032.28788903,219011215.5653395,286647431.16354406,275302029.6545413,242470738.42338523,287121897.0837154,236783335.5119745,284879087.40519214,204537065.90591797,235814320.19805852,243836400.94542524
204052049.48761472,250065053.67124453,259123930.45750976,222623274.65547678,281765050.9997139,255546271.36881432,268733761.8030228,229309450.42889345,238351933.4567608,245385787.90264344,298264602.73445165,281615016.0003355,244383964.82197326
296815088.4918888,208783518.5068225,255926550.56854215,283496515.31881535,293509050.4774907,298344256.6675695,258572550.54192373,281030532.627649,210867624.7131478,278714840.4737509,291839116.8945718,242330978.16243428,210161779.97638285
258614963.84880686,257900395.2344046,279053707.144946,259360153.57181993,215990571.43994892,225863540.15437374,230837606.75993323,206333114.341283,291311898.4102593,213106237.81570444,203658894.8890571,263964113.89764315,249268925.75414667
256411482.47576058,280860920.0241921,201101759.72259218,258437106.57417488,241083304.1491352,291536643.3588324,273208524.5449222,282098627.0408134,288109177.6684454,230268243.65489542,238872687.82848597,200446151.89270455,231712003.16342843
229293722.3609952,256178423.43909344,228800067.5396076,231086909.0210165,275609342.4387843,270190509.1161609,243054265.83611843,224551678.123677,258344829.25010538,240431682.59890315,223957522.8049702,216992493.32432622,277013503.06520045
249883070.4684753,234357988.92888117,237038409.41670662,282980737.2880325,226053857.1022601,281436687.7017597,297994547.6381223,263234286.87512317,241287870.25269097,226023081.44365376,294883311.5947496,267782671.59821904,215470553.61329752
258216147.82812378,250264511.65603617,232454752.3312514,266654627.16516978,270742176.491562,260604783.5851927,230726882.50342274,204384935.82970098,246596481.78781906,223711796.90458357,254959830.4273912,221485686.7941618,286231489.5765862
294415254.5929285,210161629.72673646,227827627.74232736,242177772.08542886,250124367.3491289,236644249.23945653,284979801.0730669,292949086.3998693,270847533.54100245,275855918.6309965,232647286.06589702,277138739.451855,244624700.14201835
