0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
6573300582.953489,6616066352.344825,5808753510.935265,5864067167.469796,5767448297.8487835,6810051759.651067,5926186266.887871,6476833502.746855,5271077703.021906,6967401687.9222145,5845166421.790655,5978602517.764454,6844921790.289538,5082545941.616561,6856794672.2725115
5016682004.222343,6463752712.871654,5416098586.245236,6124476044.674062,5794537115.840248,5499196379.934662,5257496344.915481,6792552746.546198,5108690634.631139,6936644132.4220705,6719541550.805397,6016557652.992783,5527253298.208933,5447186099.022038,6799761848.357524
6669181341.271294,6215954721.06064,6436469175.77672,6748592533.226298,5275044137.779966,5742513922.755085,6557711902.806025,6618488071.898419,5768376397.884097,5767749494.505825,6266369462.941831,6136363805.307591,5293723248.012507,6622328228.3537245,6178983013.303753
6144805170.231028,6000640111.89439,6183476788.438426,6554591113.316638,6382529597.040854,6720762641.031293,5052370287.904265,6602508245.208008,5327102025.920808,6165153730.565392,6439985318.791066,5465735440.252818,5717246709.401123,6574050924.239521,6068070680.676324
5163683199.865898,5161764658.591322,6893795094.496689,6941079445.749922,5289932349.917254,6594914574.755109,6840532608.061536,6130589202.656844,6660117838.95928,5179702200.880286,6078549087.893237,5548531163.141556,5266333631.187655,6835429622.863209,5229880168.239064
5883946663.61198,5341188087.937476,6710007798.984824,5100093434.357051,6127245048.316438,5821671720.618901,5475130448.969841,5820836651.648589,5663416214.306502,6907339558.609168,5688128764.636187,5354675617.248457,6655837109.427783,6359050119.550327,5029347843.13968
6744912312.762654,6088543119.810344,6440738366.808624,5170297110.469028,6495730454.744678,5347906737.228095,6186454076.163906,6652791372.585097,5682284452.442032,5350465330.02822,5501229370.9871645,5369973096.464033,5762968674.195788,5622452787.794389,5927051361.813084
5739363929.562139,6088317315.616043,6844309263.759871,5219912452.043318,5607456654.696907,5255036986.516873,6525324403.871852,5342796836.493861,5574669899.014476,6794843041.761812,6670025150.102999,5627235997.24626,6454675443.806243,5024029713.045589,6051096921.330705
5720812578.805349,6157010466.159116,5422457050.633316,6107704185.736441,6472751902.702554,5871714111.269412,5555110897.883231,6599719951.068809,5702395590.155807,5307840556.717323,5362488648.546049,5336362877.606333,5177872623.282645,5803800769.148762,6941943881.297967
6715760083.641769,5668945984.263852,5465607752.682,5641102781.066276,5310389145.004926,6165495603.50452,6866527813.799845,5523359515.463516,5230433611.884142,6996686783.756078,5882188313.412653,6542736531.702397,5863604642.142649,5949738412.494883,6405123972.65939
6028523645.004672,5209039018.1359005,5934918702.242113,6200907627.278829,5556956628.860552,6967210156.969373,6310558695.364099,5933840395.821747,6291199571.890873,6459080827.467526,5506337953.248498,5209161862.525395,6416819013.501784,5117167702.825786,6450863684.205911
6911460795.696887,5356442269.953283,5579135962.925035,6533896155.153256,5383077965.7389555,5450668454.20958,6788346329.484977,6441831603.720701,6823311565.160382,5669470916.860496,5133352197.899909,5442990169.012924,6382689302.319896,5629910454.207929,6168118206.270763
5466473746.764775,5534779709.61,5128601471.14083,6246314623.44534,5052208567.926094,5945630155.563509,5318432104.925052,6752716087.414655,6886374675.426069,5390500417.138479,5848683187.907789,5055796956.934659,6018114275.387862,6780500177.887247,5397484821.84084
6476685124.995315,5108718058.74905,5393603829.983393,5749865359.215778,6918072847.640775,5489892715.811739,6276699722.067779,5590963805.024347,6425167520.516736,6096328946.819531,6549770088.107662,5901190385.488969,5935500517.533832,5318334878.426365,5891928877.082721
6217076713.788167,5577276614.884768,6848987084.80478,5858098283.207008,5626498013.429327,5715071358.865747,5137431187.4251375,6532013493.384323,6077608867.492317,5306947606.135457,5364852832.593763,5078968973.045248,6674795014.695426,5670609414.787439,6984412326.802926
5943348222.335873,6895267257.212307,5156351125.178167,5047931100.397116,6150039527.466773,6051998260.167428,5743660056.210253,6824758771.784257,6445245413.498834,6890857690.12126,6302643028.514416,5662972073.689724,6224063815.575383,6969056083.649823,5221681187.664317
5756143275.558651,6870555824.614592,5218149669.021019,5463043598.232918,5181707731.363751,5639722666.485502,5617049978.986741,5820984743.038068,5814548705.60491,5262232380.077553,5144792820.674347,6956376019.404523,5950793262.6199665,6209008698.917271,5666261204.430999
5232565735.693139,6966432826.042857,5624718046.502068,6859468956.993668,6736393784.100828,5935022376.282916,6726489426.270151,5238693923.865696,6918926459.819117,5525303040.824432,5019017829.327096,6969588236.189669,6569404060.981974,5914615497.6339035,5824272557.725834
5893259749.039927,6143844574.675865,6058709568.684805,6682496833.356215,6339122735.393826,6272788793.689484,5397924795.319063,5107746504.336824,5037247644.055879,6543293501.89587,6463887053.171376,6846507715.169843,5412117952.413758,6397942548.064625,5293313801.044997
6336361268.01918,6432783733.648684,5588874001.090512,6935821807.527782,6644973273.41434,5224755508.941934,5396572631.351009,6181756627.742634,6637557449.568591,6572203116.463765,5141649273.779974,6414501303.107705,5091023108.121912,6541335720.685536,6441315231.206378
5125615111.965368,6771212257.180905,6158521111.553795,6895535247.184931,5704620324.736939,6200376557.989471,5391795716.227339,6393888384.854815,6903741175.909628,5082877211.281023,5156007532.099271,6744532942.108634,5179691597.222704,5414438307.552005,5821595424.29316
5802347254.042542,6897732713.236471,6702653454.417218,5566234865.034302,6184390912.584456,6969178718.640941,5484636781.350704,5717815108.627402,6606169169.010154,6296971860.854263,5737743858.791552,6291077305.660469,5745005108.896667,6516831363.750256,5856427107.533748
6170065928.834443,6389321094.302076,6581369226.244211,5200646226.136262,6223498710.772781,5573035644.0438385,6213221020.248476,6952638844.697476,6233064162.5700035,5470599214.030832,6381098529.402721,5544787738.860941,6777321873.448073,5649739802.820096,5147965314.251587
5475851171.130123,6917366189.777383,5834864506.262125,6808992456.02485,5157691235.029317,5818929379.893109,5301547479.476608,5482891969.71132,6296969421.8279085,6267353608.179648,6085923313.079394,6998103783.14194,5450819215.928774,5970891965.078861,5497954465.524113
6384651217.927867,6573673993.991842,5408415498.838572,6166724564.675368,5084031697.690639,5596621624.700317,6796813295.149677,5412489785.2537565,5870474436.955308,6727778705.899188,6745824181.146328,6822796083.012106,5282170322.546067,5781737804.888093,6031239800.162642
6936055906.26668,6187163953.805436,6331084296.838225,6510327082.2651615,6766043910.838055,6028109743.699786,6460190865.905671,5568168801.182857,5023354019.270503,5679094509.082353,5928499075.316905,6894945432.447532,5240008964.848329,6685054777.458444,5251637276.327455
5467207796.782901,5152839511.374914,5952855683.0707655,5770297924.525896,6044167634.865895,6686047111.711476,6451221788.904211,6323901260.191228,6590320399.948729,6972104428.88749,6453378629.138657,6458833996.196622,6034283563.60437,5867138654.614418,5221435966.223867
5471155470.124011,5852513543.755689,5347031897.433285,5393792461.33213,5006282241.208622,6269184349.053403,5861117640.812244,5301707312.691285,6998242062.846225,5393260336.783696,6632998893.668856,5902547593.4227295,5233152767.06481,5396839711.854279,5652819176.102335
6354962485.155181,5595334728.247334,5154693106.265864,6545636563.363971,6762788037.827836,6242281132.30037,5424935385.914846,6835883205.547944,5507378552.978674,5944430124.581259,5121869948.320903,5263522761.473754,6399808310.146295,6040826752.947815,6011428655.934735
5090323324.269678,6078399979.615162,6047383738.706474,6497754019.454629,6971746757.60865,5649883161.531355,6737453391.119437,5703689797.844075,5654791831.350213,6274007943.291086,5341594371.591105,5942629680.23466,6467103752.099019,6356245742.228945,5530250723.031641
6987669052.978579,5995658213.509504,5421832047.327347,5114187917.728755,5942020088.824159,5850681523.277361,6240960511.903261,5532712182.48374,6050686770.964249,5392479179.877847,5572852223.285137,6255961920.276321,6766788054.119207,6445320388.686532,6194533652.397933
5195242773.668077,5093050826.1859,5018893142.487368,6970484257.952965,5942017227.27504,5448891479.443413,6608097338.345684,6816340521.236456,6201486816.691228,6616403244.335806,5842008671.058969,5090546181.578788,5868943622.185493,6794259702.904935,5910272371.432839
5888722020.455821,5591483654.558243,5202947290.506657,5200103356.0873375,6803710604.440767,6610914814.525916,5608415454.797371,5718942926.811064,6132404613.861461,6485571978.482034,6625329312.939447,6850388168.805836,5688249414.194245,6272542937.920309,5980577239.06513
5994025706.369141,5991368256.860302,5375030680.958262,5453203206.690788,5862826445.816672,6127182433.558704,6287117717.476676,6053948489.290141,5991606511.616258,6861255451.733904,5859086863.7549515,6483741927.289787,6175809126.683234,6071913509.759608,5148364572.6402855
5083176250.739328,5700964235.4480505,6191466632.862125,5728895504.112308,6020169800.524128,5219008099.700906,5639847260.692289,5932480800.460117,5472043223.555843,6613573258.47925,5469124011.760027,5663617743.114673,5888648984.221287,6011178072.65301,5076229279.25002
5347913325.56389,5248083445.880333,6778187786.626678,6140860837.835089,5896396703.007919,5739030271.551205,6297427466.162645,5856105174.238606,5311808615.800803,5520398428.127787,6769986402.312439,6926727622.586109,5941944521.068335,6174966399.811904,5578461496.385469
5051932350.537069,5693658497.373471,5626668338.936179,5239179690.306051,6625584653.485802,6639611771.828261,6500062765.172825,5182339866.949656,5304034544.062851,6133499617.454435,6013086699.984366,5713451903.732972,5247051305.17211,6920779391.918492,6134878036.939647
6480150995.304291,5634489392.183449,6318060148.977475,5313058120.032997,6763854152.126181,6389905249.496815,5308405663.108996,5893662288.903283,5215933510.095903,5747945924.609721,5914197104.171946,5800661348.775139,5180824900.568039,6787203165.466096,6763041255.130051
5603113620.095723,5416471167.215175,5075901709.7516775,6914444785.024712,6624900380.40509,6538712233.061633,5538976290.370693,6191711926.571322,5411531753.4044695,6187846944.172945,5462008684.467569,6506996643.921259,5426984040.732397,6360450682.381557,5344966440.917584
6048281593.555527,6249669671.081164,5482434727.643634,6721300583.0171,6897864345.237063,6710936239.109421,6094043443.39987,6041861243.614219,6163453183.53605,5977858356.578871,6447815753.223908,5744880893.979852,5970661228.091922,5036479503.608472,5874876736.0624485
6425966351.587216,6089185960.752698,5441535108.320446,6965623038.878878,5581035392.880817,5206823365.215799,5029857296.56703,5524228349.220054,6294429547.612888,5929339076.064446,5309768147.677825,5514977604.350139,5519145527.001961,6507071169.64427,5216445846.560856
5073204518.562747,5934072936.145226,5918131133.716,5563804254.694222,6816370819.254308,5861437119.547878,5899745543.058625,6925967195.313321,6370209816.888566,6679957097.867463,5209708655.570297,6122575459.628619,5135241282.45349,5898194036.031371,5076333518.509207
5335115746.690078,5563763956.011036,5806791426.816784,5463039748.176847,5314123857.83412,6459058951.160893,5330641074.833693,6589535276.953287,5209646958.43136,5322931335.4376335,5780699617.42356,5896483489.372316,5342841303.5011425,6207052511.146089,6452183330.55445
5619413236.935115,5438176617.405926,6211899011.154239,5798999004.580621,5420334029.264186,5053554375.461929,5248473256.678916,6358182725.97966,5627090199.660206,6824094080.141867,5521884072.300872,6313753796.895814,6327344520.349042,6456391735.898273,6539335607.512178
6970808834.693181,5710877217.065841,5764694392.758009,6798274942.8984785,5012240399.445842,5583381130.6644745,6237598510.197606,6234315055.634247,5421478834.149816,5114912959.69365,6103907629.068744,6338272583.790187,6015527204.8395815,6107492309.637331,6892365983.823847
6074815423.454247,6004352810.552762,6228874814.646379,5709156932.236214,6217620511.88227,6427868395.627025,5587751814.058989,5402993490.553487,6014097302.56856,5679766770.698409,5029386888.374859,6171111548.594502,5865617270.047359,6356363005.006195,5235407059.312909
5682430296.833868,5248302529.564426,6614237265.110338,5932394692.793093,6493686875.595736,6484399021.407855,6384703813.823503,5291396565.616618,5383309395.643741,6828300611.480511,6737714511.772152,6970801032.295495,5988647822.128575,5528022671.871749,5488327119.916094
6380639834.878707,6132243777.796177,6579406349.543324,6830815919.82002,5057607134.660037,6465579967.729357,6406409674.978473,5578062101.994057,5050714273.164949,5995567890.895883,5976504333.90635,5828235204.021049,5141570271.688389,6353983837.054691,5583692541.739415
5673903146.220852,6677688516.047285,6543483037.561542,6983483204.653299,6516460462.470325,5642690823.638381,5544233893.835543,6661107265.321853,6960519086.37101,6741116098.902347,6023866157.702571,5352377330.262278,5612284057.287321,6115992865.779237,6950997362.0792265
6696422234.555267,6141124721.26899,5692208138.09727,5759001165.407808,5435404197.691291,5576067716.187916,6635700666.335947,5842940702.152573,5084867084.348394,6738763269.71902,6220628883.64803,5284689045.884571,5395943009.932912,5222288947.374427,6116477853.759398
5108056883.119455,5068625012.101,6354065326.114667,6336892446.317295,5339643551.025192,6006059858.843393,5525835865.623468,5966863797.718866,5266385992.661031,5536318420.430818,6454391106.197963,5394516389.892689,5723942773.236504,6120397574.0455475,6557254182.823692
5319220934.302728,5176357875.030538,5508717746.12569,5840390631.046386,5787109114.845796,6165929236.309804,5393753385.560165,5662466978.285986,5615112642.088121,6339118146.772363,6957395948.011397,5658873217.742593,5077053179.4664,5327317723.415745,5053693359.999782
6410288323.046948,5615494705.226333,5077559367.917055,6794607328.262639,5054853970.011626,6908926852.000561,5945215358.972567,6368645975.2846985,5957645515.637125,6112521295.685002,5607801144.4011135,5772942909.658168,5285669558.083304,6557741891.312798,5354963492.498653
5872485688.813284,6832414029.256911,5828766887.539497,6894560487.379192,6096740480.756037,6466984143.574488,6448884061.245233,5821312676.46162,6789249350.69642,6148434956.239437,6373991930.8418,5532782655.532971,5425474541.585444,6180544690.015742,6296708658.46408
5016069191.240044,5103293723.393356,6436337956.449289,6524086245.287031,5817601378.376379,5357943240.630557,5534739052.2931795,6825333370.575893,6756294591.009576,6465870824.243773,5817559633.149354,6340162986.651211,6386674172.231827,5935424021.655062,5774920762.823439
5202026104.866322,6992565197.370998,5196183048.742157,6540888971.196899,6160348503.425533,6303254533.949656,6991215461.081244,6517241435.626776,5460083896.97532,5770202318.285707,5067658548.066792,6055076349.632734,5868156001.504831,6957969232.814177,6580113039.422397
5157618819.029169,5004935108.162552,5511514365.510648,5226726809.260123,6869668200.206585,6175695263.95382,6994130905.501087,6199805257.181716,6870546877.7977295,5592877310.451349,6994608350.541287,6867889186.143487,6301950279.924105,6309835966.203174,5586497762.926848
6418330404.30724,5810940393.321121,6147562676.616436,6857234687.68466,5910587373.973477,6954239942.300873,6735786953.074705,5436084460.402908,5903066106.957786,6689670736.857501,5813069330.409936,6095038045.825933,6260910723.83818,5894096242.927793,5743519421.795377
6681998798.202444,5897715896.188138,6679731657.193389,6165081759.448074,6656033707.684223,6301325315.59404,6071185270.437603,5915773547.008605,5850961899.9786625,5322520930.557454,5029511576.296156,6921400148.761135,5854341351.265795,5654474923.139814,6913759301.517443
5057175641.15178,5969986689.979273,5849976888.535095,6874607488.281955,6335027322.230181,5551123793.052676,6941070085.201605,5997835059.659819,5689403031.532758,6748733993.9828415,6340266110.960979,6064255174.819952,6203784242.539978,5052132704.066994,5678810021.581689
6694767938.020116,6604925102.272249,6102422022.577431,6316608350.505332,5682105116.339798,6811549464.578016,5402091012.534405,6007390756.102167,5162691631.816279,5045001917.816825,5939157766.427074,5879633351.743561,6926979945.1116705,6821212805.162782,6765725503.893354
6483372839.091417,6787894936.397518,5863513595.28923,6520253185.841288,5510396921.81038,6654151078.896017,5306703497.909899,5962492024.799214,5379494491.600826,5355476294.933185,5481628679.927942,5248903413.14931,6909104405.557651,5043881644.601733,5817337970.524937
5585687469.155125,6906451668.366975,5281145507.266233,6469688511.392196,6089958638.377547,6102537348.343743,6905647632.051635,6549424525.36152,5884576443.0761795,6821607426.66585,5246266103.264243,5969804573.937712,6772664538.685142,6546248718.900309,5609170979.673193
5179524609.564388,6108997791.995905,5829525211.813486,5366518393.542992,6288446511.721698,5703596394.4377775,6141451899.311002,5997100579.473887,5554996219.866196,6194212493.816124,6750230123.398947,5114851494.370508,6438232235.88381,6264969222.688095,6487793780.676726
5929297285.714068,5893614371.187386,5170250983.731689,6923168390.17636,6075958769.0132675,5466979230.011114,5103782432.272729,5514827964.404153,6123805136.322301,5264690490.105776,5452190128.53054,5808661407.46594,5870047395.308825,6817914849.603591,5400102860.427437
5161994181.22294,6234990685.748913,6321580087.230419,5753863948.480947,5816554859.452299,6414643123.11546,6817652156.264002,6723835210.434158,5181337988.392144,6707139290.140238,5997676622.396746,6918042592.810743,5609861226.177502,6929227159.670243,6761814569.882997
6296109512.742803,6168983251.014012,6540152520.0903225,6796671154.384814,5395749738.927305,5592918110.817432,6527416324.337733,6357720667.385707,5800777969.112732,5315424141.900842,5906742223.096253,6826530217.432182,5788570530.84594,5812903508.387906,6168601403.506128
6645128293.847525,5354689190.38383,5845375888.790788,5548174777.3885975,6194217927.965985,6093835554.71681,6351124962.940483,5834743949.995235,6426383710.849946,6478805748.7959795,5651318200.260994,6981011180.04163,6493213181.263221,6166366019.335794,6862075956.912087
5501513118.63581,5153108219.053913,5626095766.91621,6879388449.053666,5924431048.2284975,5711787017.931635,5629182612.259958,6046772457.092688,5856690001.35185,6268713695.699011,6914579067.819698,6694855343.149973,5844291581.185784,6728201184.004085,5317260188.80939
5580046800.227683,5863881342.441393,5715251403.070801,5513721868.095768,6281442996.391832,5628809744.692836,5855247498.549585,6387795724.797614,5547150428.920727,6705410017.09792,6220351691.486571,6109518146.29146,5301867604.795761,6217892074.849524,6182986784.177383
6672022304.360964,5492505566.496816,5503460784.783449,5720104118.47861,6687307514.816256,5996599513.507508,6667257577.02587,5492276888.329433,5517454565.977158,5462068493.493267,6352951066.02127,6822070340.021337,5807793791.869406,5080743706.301178,5063373411.686894
5656318622.249104,6114500125.548782,6313930454.301203,5265409697.576166,6227307798.73729,6446963088.362153,5984511671.306294,5257463294.2731285,6076243852.205767,6456294530.922878,6485860321.06901,5135340207.391006,5551869389.435621,5736741142.048172,5971437058.670732
5421108409.246507,6470285348.9628725,5540680272.096091,5065154427.042354,6698381182.816488,5941464823.718412,5791653700.6351795,5643520535.213675,5054215293.908635,6097990690.327887,6198352016.966393,6781457826.208382,6373467413.235067,6783462164.436245,5266974108.745663
6953625238.5063305,6052325274.545182,6133985702.328462,5288015918.492512,5139848693.5851755,6090303868.205951,5205074098.144395,6370861565.576767,6833088059.119172,6963183162.046173,6781742323.606119,6490578709.296603,5273429501.890117,6128605105.123131,5123716623.959877
6630321991.348145,6004523324.727402,6800154806.478208,5723111311.345003,6045082895.726938,6232927857.515763,6217631769.228003,6898068249.034665,6546424200.1731415,6976722032.058486,6544807051.837873,5321441677.441692,5627441087.246778,6435842026.97834,6022433966.867351
5034187033.874503,6302434709.962372,6928124863.112757,5496013658.27928,6955426751.144632,5566736060.558918,5826697299.106351,6044982436.14604,5087923637.996037,5046585614.0719595,6986796476.882196,6523832019.591614,5966376582.917002,6849723637.602805,6354369520.650586
5578226899.92413,6938818718.928943,5587819058.191142,5133869120.426462,5540032501.194288,6871845726.375325,5396405204.751166,5037099602.468427,6541883010.48825,5376196764.937458,6979172675.284818,5329423818.037111,6107168715.888605,6268954453.152691,5559735340.818885
5498535320.341017,5490334596.3816595,6534421245.382768,6038740517.822952,5026378055.056233,6368270545.903781,5656012209.093337,5014148018.436098,5579063761.662742,5905246713.882987,6528887576.058162,6177669648.850875,5818424820.218265,6775277674.053209,5488801314.433039
6718468405.62472,6472864255.7055,5309245378.477636,6229225589.702855,6263423184.926764,5620477110.631516,6778039009.226383,6367514413.381752,5176165216.963552,5579494276.8491,6780088833.438293,5641131707.248121,6203572401.756587,5217197750.595281,6319343811.834745
6962925737.736139,6894857105.384637,5413726954.375536,6092806667.144634,6514257620.558909,5989130212.774368,5883467161.084715,5659299667.943886,5289696470.920242,6084255993.568611,6221217562.611938,5115328041.617133,5188879735.785735,6418196433.707719,6299839002.447302
5957741154.659981,5147614152.142937,6327492629.0222225,6787734005.737952,5783889399.503173,6719488377.004675,6128080817.420422,6205771513.362735,6203164798.254516,6927543461.57837,5391793330.09773,5748385904.041249,5679362106.776262,6863191028.871522,5874324353.983145
6204264992.032737,6542197639.097442,6666587313.746238,5446582611.048869,6048843161.115329,5136050465.965345,6346612329.762873,6507230945.772172,5368478697.890423,6117236007.276692,6615946594.385536,5404027475.8296175,5743467278.544248,5602824379.143753,6472246670.324307
6721923618.6426525,5850330513.915065,6673077253.033606,5332694725.041092,6040429222.54474,5090431387.827523,5587711431.031289,6742303885.141816,6114998434.581943,5851067469.670203,5110110618.120609,5154831016.682313,5493671039.250971,5526185248.263846,5095484686.509987
6555181011.760301,5754476729.755216,5004551771.2766695,5417762571.438788,5305843010.147938,5858301732.534053,6956708005.596116,6050274498.843709,5516214009.418331,5758753012.6497345,5250265619.610107,5831303778.581569,5542002610.379717,6703507865.702072,5712261477.072772
5980467696.824225,5893640079.618349,6000516113.445493,5809205374.053622,6259784228.807419,6661621629.41817,6367148083.856539,6864775938.434442,6824738524.805725,5963230716.279469,6022461810.257097,6346437830.466465,5807271446.41663,5920455208.78118,5526525758.549256
5627400893.17162,6577019315.918641,6076522696.8979,5567771466.230902,5073027257.1038475,5972466835.738335,6397536065.393629,6811730195.566096,5735390035.157767,5515247587.117527,5860301828.118556,5596229360.392351,5446714088.941827,5989859134.850518,5324993243.738566
6355406919.702353,5449428089.107101,6703814324.870108,5736402164.069719,6324981202.032081,6925338482.824703,6282515122.861544,5421820226.604435,6085989835.608552,6285928635.914091,6904988068.479701,6861494997.959888,6365031382.830461,6188450216.563469,6438226407.510141
5641817894.788713,5302810131.850941,5284458107.988254,5571946842.2509365,6993631877.90336,5990527236.628244,6672213811.039818,5588113303.315532,5934221658.671351,5468921772.5271225,6721786289.205313,6384143533.278682,5862051308.146135,6714206911.923146,6718532847.804808
6102703556.005395,6606807333.507735,6673701899.349098,6518265934.428103,6230923582.517515,6939073908.408418,5121821806.459034,6578939171.188209,5126708734.065227,5691056288.174605,6649148302.471259,6655696179.293855,5250891317.314855,5094352347.407843,5413275179.847739
5394322112.243077,6647902771.82702,6721146541.201515,6169232018.770613,6493171725.210314,6211933822.013596,6111656619.184687,6143746311.723225,5360105367.627304,6549535715.69966,5724675572.688035,5407299311.643862,5535701722.503936,6053445479.050759,6182907289.440762
5550113228.582036,6633151472.8012295,6290424351.385587,6181478903.181784,5624056115.178658,5569301620.334238,6056513510.462964,6513753255.850095,5624745003.822269,6564948809.444799,5299531986.620096,5302997600.34597,6932655534.000859,5149451302.023393,6143575102.215522
6605254272.567326,6489068279.866548,5913879107.094285,6156228764.011061,6045577202.75247,5434152825.421439,6785793063.357872,6922150724.739087,6272252479.265502,5111450198.546801,5286202254.63563,5969959841.251277,6194771094.793814,6281777995.259745,5212421894.385818
5689871417.398856,5649284474.063293,5530365573.503642,6372015832.589014,5867255390.697046,6593906441.34034,6872946111.451469,5287034611.873664,6925051123.7879715,5626217140.3554325,5866856710.261853,6498986275.570547,5907669480.838881,6164860171.515295,6516857190.42735
6327182909.7711735,6157430159.545139,6246437724.815351,6992970549.508656,5181639791.32712,6941127834.802358,5054726731.839997,5709015030.901827,6181016183.9749,5870291258.414599,5228455594.884464,5664310743.210878,5764575234.474257,5409244959.611707,5484953379.59393
6612189737.777728,5002944742.999182,5521280555.753177,5591637720.781799,5057707627.711694,5103442617.790334,6993244358.3202,6868308803.552461,5651774638.558163,6918670214.786322,5473194016.016285,5838559932.249071,5868081320.757639,5801776638.479836,6301921437.257592
