0,1,2,3,4,5,6,7,8,9
2016386526.5676408,2945598461.0628476,2411951840.181054,2001420123.7473302,2619505408.029972,2663948381.580382,2044525600.348539,2216495068.809286,2493233562.5169444,2620473549.187353
2724617165.125602,2691348479.7620926,2648106792.890233,2665035695.181528,2307998157.0255013,2045425061.3830922,2200761219.5715566,2752596910.585223,2648532068.419833,2214330085.1440706
2667865978.103837,2243730942.5757866,2006368768.4349349,2515171789.3416557,2970562009.5329275,2959806187.859027,2758809373.137187,2524097816.8028355,2451411248.1061883,2171301198.1201434
2315147278.9418654,2223751639.609255,2073889960.726096,2408831297.8301277,2886732260.8344274,2319244986.4292226,2059797897.91978,2845281828.9290023,2255275772.9915338,2902473731.437587
2395821286.8671517,2925425116.607025,2131230013.246812,2847961826.798336,2014161566.1249053,2621348278.6198688,2883392967.136737,2838807709.174308,2114351769.957662,2254515367.7121615
2536594241.1168733,2251537930.337839,2774805252.292262,2897362024.1482463,2964772974.457613,2259012986.994094,2200972365.608578,2428315273.999218,2388052157.4403615,2639366900.0613346
2185770699.4071,2541132310.4392366,2487785806.2724743,2391467307.3605986,2748471598.1431437,2187107645.118715,2937002818.7723475,2145321492.0247526,2654828140.975806,2443705156.791327
2273628132.876369,2885595798.871567,2830794949.9134245,2214382945.5213,2902926301.0709634,2538487174.2608495,2546466332.08598,2052614366.0647857,2892938919.7420583,2383351360.9361544
2420895390.094197,2749863716.629667,2852303986.972521,2018810686.1853364,2056109162.6279953,2129481447.5372124,2756450429.9626155,2312585916.3735633,2840584774.615162,2449006772.088255
2926630294.847423,2235960957.9130807,2639404182.032397,2506986891.3232565,2308777354.0224204,2178499985.507227,2440674877.5938196,2139441010.5155258,2283041597.4261127,2171980498.165209
2892167393.2699194,2388249225.4936986,2726895325.036868,2658251199.855477,2332036423.4577146,2859931055.7106714,2973901210.3318515,2227036262.158281,2765729965.898235,2102591868.6159847
2467625619.6169744,2609666786.0699553,2545423403.2108912,2343161392.1874056,2658046290.698604,2615284029.2007875,2570819684.5887036,2198613239.0005455,2354447534.8560104,2486865967.9832745
2199306413.09437,2638377796.6621985,2132271857.3747811,2296027269.193431,2086004271.59225,2085557410.591361,2231387229.9077325,2373556567.05574,2740912273.8995066,2908604711.6168575
2076586577.560427,2812657967.8132987,2064961073.426566,2268470492.8132653,2452278692.119508,2312269609.686831,2742958029.7656236,2538686179.20669,2369303099.5739017,2258727708.2791014
2344042374.100597,2425145169.2762017,2437665497.4040623,2671070245.1912107,2296950699.4819927,2027844493.5626595,2774906681.735282,2233272338.2992296,2216387682.886764,2088324886.7116513
2583999255.579503,2599978468.691792,2583457022.9354897,2533358004.349734,2681279678.4347486,2053362702.157282,2248829479.8763237,2940603395.0681224,2522974795.9735312,2663015101.2562466
2779792074.2116923,2468220987.1850204,2072475608.7587082,2749376867.9199233,2629002113.8816586,2984059315.885729,2356109252.9627337,2078592269.5130284,2220503368.007608,2841283465.360731
2328624179.9228396,2256528779.156092,2541960716.7113905,2756937830.6220946,2871159121.4210277,2167688208.0761323,2541022401.746056,2284261734.0032034,2454299358.8531575,2090808585.8194582
2356550662.574265,2133370648.561423,2808835673.7541103,2763171755.4635386,2104948376.965769,2149060466.177869,2708996890.83442,2452980659.3402963,2032479651.086477,2068318680.325949
2867608822.2631607,2613234538.860926,2066815489.6413417,2735301578.1428785,2846862759.0467415,2166342982.298035,2332651625.3182445,2817238060.415197,2573997068.5105853,2732085693.8135834
2757897756.975925,2521637304.8974357,2264779495.4006877,2428888565.206002,2944119311.1796646,2463510497.1742506,2160757494.8394303,2649802910.257151,2921488435.097474,2781471285.623252
2632552272.661643,2487597914.9126296,2285085615.6168065,2162176682.1072316,2467612508.824944,2477226553.1397624,2947376417.6320677,2867109693.9619966,2494190893.528112,2991749409.504709
2678235043.1228228,2181978184.778131,2191012824.4973936,2810704742.7477536,2835615719.2780595,2711239538.415276,2701423372.892343,2641183953.734937,2112800697.8278484,2274603781.5976086
2665407775.7798953,2282336982.8351445,2640054014.5521865,2226558845.4819093,2137190726.5333583,2905036919.1808715,2842778563.3566155,2557546364.3455486,2517343689.7387366,2044770061.9556634
2660269924.949163,2516629353.829401,2496487941.8121066,2568773722.630117,2735708942.8411603,2310117215.2957153,2255473017.226681,2538866355.5462923,2815538196.0355577,2199709294.072065
2521046367.623802,2927666032.960494,2244683127.5111785,2937533397.0324044,2397741172.205646,2249116724.5222893,2840728370.1687593,2377956196.8064814,2551341253.5787325,2618289603.3318477
2513959333.361002,2429468624.4840097,2524916896.659085,2997658427.3678026,2575690689.6859417,2764237719.141542,2567581279.25029,2501291419.873216,2467055849.2066655,2088229676.3830569
2141020559.415482,2599936171.7331886,2304503517.651891,2382031554.8547425,2188784132.1991467,2374937229.0441556,2100790566.5803933,2086805829.1903138,2318164073.529803,2319604219.3627505
2230539115.7515397,2733396220.2987266,2746648671.159797,2993674987.8624907,2488333396.33143,2347650687.1541696,2411846787.411832,2564494581.3550997,2744932469.9793854,2609317068.8691077
2474259952.9267654,2336573398.0089283,2811102974.1924562,2620618331.5318336,2511022629.914734,2182695123.268911,2109064992.805838,2178880050.425354,2330524206.809796,2072945478.6936104
2927618882.4146566,2633157431.1769066,2001630142.4373121,2144872903.8307045,2639933426.2263184,2097979823.2217567,2575784686.91546,2014391618.852615,2534406737.483044,2297421085.8279576
2283957160.0002513,2908699750.10854,2765825730.5158744,2002122767.3509014,2902400114.438842,2664805975.976055,2851357223.257119,2960157698.2708693,2819838919.7209578,2382474541.266844
2722059090.007585,2159374694.528757,2809411900.8273654,2064178056.102354,2762362754.4783807,2974868125.426174,2070912575.978228,2049161163.454504,2711071651.256291,2423579974.036418
2907709149.990011,2854158697.188197,2147709795.0577993,2482036016.681432,2256741654.5157313,2334109807.006103,2636628320.041113,2002922558.7362962,2764139385.353812,2433027255.130772
2492284918.304449,2078798650.4907923,2261485497.6241016,2331332426.4940624,2602499256.433618,2281010385.966262,2388829213.5806236,2851061783.167097,2556602760.7900586,2846263441.3783355
2884903001.788952,2000391004.015324,2418497560.0577755,2971156225.251036,2385998580.637663,2490719576.061646,2588580592.1719666,2948962362.3394017,2156619916.4958177,2649936465.1102457
2268363471.5227137,2476652388.632631,2263201908.5775366,2933393758.658021,2792708932.8568573,2212871418.096332,2574565958.064529,2480355954.2066092,2526754368.880472,2143580640.245498
2799827378.5625234,2410303836.4170327,2855569699.9875975,2921703507.6646934,2965257626.1242027,2608254574.6478577,2442556474.5023847,2733291959.113708,2122753328.325338,2832855370.0446587
2290158218.274842,2179859835.245307,2678332756.402711,2973484874.0447493,2649829527.9527736,2404765891.1480436,2413305004.3926063,2695203162.2769356,2819368057.149108,2659137286.913669
2460957821.158381,2667449583.7679524,2097834293.6914637,2704607790.722074,2779548850.0217695,2369346543.244983,2807845943.296151,2338555173.209998,2703517549.9935102,2710702642.8625655
2942364015.643422,2061069296.3736584,2003776740.8365426,2146736047.0533335,2375622948.887364,2438748804.1420455,2866684735.1144433,2426897541.54981,2979361845.0740504,2928640891.274513
2073868122.0562553,2497320303.4797626,2734491651.1207237,2559543587.057898,2533375435.2812915,2141670064.7487557,2285117846.719052,2626239888.987739,2301515293.3718877,2583634356.83339
2956567530.9367805,2794045704.5403323,2752329589.6957655,2091365633.151431,2787054195.5148253,2671445970.348463,2054424701.9810777,2935084366.097887,2507908161.6614866,2741384453.9232855
2033854082.8221624,2672827869.3192134,2904727650.7498765,2037218211.4066207,2960641592.3418155,2315285955.192509,2284488320.307965,2753280777.3063083,2501968117.931082,2824174734.61526
2674376212.6556635,2783908049.768444,2288646730.1555843,2275523503.970655,2297954160.11587,2338040083.564166,2512400289.815052,2722511511.9460783,2011312735.2013392,2673956412.547863
2955706281.4498625,2018790861.6805234,2702928635.799097,2718059167.4354124,2219767923.2980943,2099299707.516981,2680288941.799248,2972183582.178565,2977707590.6869674,2232711832.9102707
2406283128.724203,2864969011.6493354,2629645345.1181307,2868305609.868129,2994545874.7701344,2326890164.542083,2060426646.3264108,2903817858.0699887,2541298410.1691704,2970958473.552384
2153501348.708573,2889256081.6813626,2611205601.652149,2595808430.3279786,2653629261.94841,2105476290.4080992,2153027072.2509136,2114917858.3964856,2008822941.906463,2339704514.726267
2524129596.8555536,2601245083.7443423,2640916851.8827853,2393380956.462957,2346075853.4728813,2462375710.2472043,2518292081.18834,2869105307.3135414,2546470347.0849195,2107263878.4991825
2327374661.984602,2935674695.684029,2624664398.5358872,2964393497.704431,2285451924.9682755,2309173404.826002,2737897033.0040407,2840630814.668627,2990292618.8284273,2520705992.2853584
2458058008.1535335,2132580750.1921892,2524820926.0438523,2472043593.577803,2519589967.8695636,2724554621.791854,2703106210.2694745,2132661763.9628801,2585981094.291188,2516342131.0829372
2723473190.0366526,2450565178.10229,2601752531.666012,2022632561.4030848,2845800888.190822,2865728079.2310853,2268343721.6454573,2280229095.281348,2946342310.5989466,2905243141.2451825
2015410379.770125,2213713238.81486,2080311451.840533,2229817990.763127,2891449845.294935,2747899885.3102174,2015005307.275036,2544866164.062709,2574431277.360114,2442802153.4478006
2107149561.783956,2729497132.2465544,2679039592.789896,2887750375.00784,2049449590.0860786,2557481427.4183555,2387732725.9395413,2106046255.2342339,2079218387.0480142,2825997203.5021324
2557572583.431242,2431905049.319769,2771379270.308888,2918232037.236266,2027079579.1531646,2129522355.1218748,2694127083.4001846,2970207837.74581,2455638250.30409,2076994576.3521402
2310400834.879946,2210886151.072826,2741760669.0430093,2892820542.143775,2001165872.4332566,2498025701.989005,2787748346.580267,2297378325.871213,2399878735.309221,2300360681.5855083
2770950719.443944,2365080507.9032345,2798453083.0323467,2523073704.3122945,2156113986.3865275,2826238780.4626164,2823872766.283717,2931042759.3765407,2605428754.078459,2805843618.380532
2720357140.00613,2812055281.296752,2667938059.3457036,2930378208.7001934,2002684791.4319572,2462143010.137559,2210059162.0319695,2663358888.8448205,2742165142.328248,2447693027.9202094
2808002351.6328044,2401550458.2387238,2584830213.257197,2287417870.344392,2700454733.5125613,2588536272.6487484,2745925338.039075,2060594835.8258965,2887147486.1538625,2055693786.1344008
2547236696.3217597,2502451065.2623963,2518096044.117078,2699486868.5157995,2193332886.996053,2402897504.687514,2964736255.0639877,2301536926.706625,2284448359.4485025,2280902157.410151
2904432154.3611197,2108521434.5925229,2310704517.0361342,2264424907.9033957,2868401867.2315464,2730723752.259755,2585832657.5860267,2020716809.471269,2600388506.640047,2482258383.0017605
2934441889.090051,2654785382.837386,2865276532.8850517,2583483972.5523925,2008530605.7872722,2379759137.042637,2602560683.284138,2526378385.6620727,2926960419.8523564,2032664743.026183
2166020864.9742393,2500040620.7108903,2188970290.0866838,2327597890.314113,2034795898.5307271,2872350248.4408865,2488412920.8896847,2825586828.296762,2477032699.301154,2766054582.281609
2917401099.3605714,2892868058.486865,2152176605.341183,2873690050.8366137,2799595945.0986853,2010991554.862418,2370672710.354681,2562699004.258102,2420285505.1492352,2310490134.1546035
2344555248.864834,2815593766.00627,2942368642.719032,2341745944.4624233,2661390106.6665173,2349487702.653134,2753461484.6324544,2185636212.7833085,2014748137.600228,2650252867.975574
2318446819.5293374,2775350425.141941,2905779585.6292276,2068731042.0165255,2995877429.538687,2444887781.9326725,2734242156.5471473,2522037489.7471495,2068021120.5192664,2852581238.8394294
2931393528.39669,2087083145.8069868,2553529050.8748326,2816813376.363532,2426671553.6763015,2857515698.798003,2554708386.428799,2533697527.232421,2756630555.9672575,2936834874.9461784
2775528544.8632197,2461742289.2829413,2778015803.7328916,2640849239.7856708,2669242819.486504,2750609153.0866723,2203708071.5275893,2886698575.3456664,2217442934.2999673,2002139072.3509476
2433450305.139463,2416391730.6777463,2329121839.0408115,2586506011.388757,2830919487.0934916,2776521758.531503,2159783288.974362,2878012973.4440103,2236221285.2247057,2709654175.5525727
2834540142.329883,2996722263.5839486,2990823040.9898458,2137837236.2553844,2742199806.2429695,2667727022.815433,2087230221.6722312,2141587502.416697,2734745649.483612,2929457598.575506
2325612108.782395,2489024468.6339498,2649940548.8363705,2002740983.8488555,2962587455.004253,2582250675.1615763,2518316709.5848837,2555981664.828671,2603367947.584461,2562833280.795539
2561668709.8109736,2849043481.4974885,2506452977.0073028,2579950983.9204884,2632317163.4821334,2813573353.16674,2368099641.546316,2780456428.6028676,2415879249.9915295,2732282556.885113
2366284723.674167,2557865254.7689166,2014825454.400235,2674138838.061738,2748901506.2720037,2417751439.902025,2451043820.138258,2844046143.08416,2179279992.2377453,2933473303.5515566
2989271368.44054,2392151625.246334,2640261838.9661403,2266604637.4130135,2868692534.324393,2384820275.81975,2492589752.25353,2625437324.658185,2250402928.7999973,2343854398.184746
2940236796.115328,2137142273.6335778,2753605001.3531737,2844722682.8280873,2130442698.5210729,2213237732.444865,2060221980.1507711,2501836501.439714,2312804860.5990276,2965807665.2960606
2043241391.176469,2479865714.1639085,2568322706.953751,2230665839.439067,2744942461.0322723,2127958092.6771495,2321177077.9584303,2337643766.6839356,2797888063.484146,2661283419.649353
2773503893.8216486,2246746288.1533885,2037555821.2926066,2223041447.18482,2311414482.4553604,2789244963.955509,2413993467.4887643,2847574514.322125,2211638313.288082,2842072493.3654666
2545634049.3762193,2339144338.403994,2197893245.202683,2363382280.6159053,2784429258.8021135,2970097393.382758,2604233170.001859,2807317542.9980125,2830921483.2231364,2608238796.5469723
2621299579.4344583,2422318579.4282403,2007256176.7149138,2331025552.717887,2141714300.86331,2898752416.7885084,2154861345.8523574,2285590985.218685,2057847980.9108078,2766472303.9385076
2159926486.732807,2020548552.5176706,2068962702.4116151,2311002542.5821323,2533999914.7890882,2571320506.112794,2903258482.117808,2022845722.220068,2432861340.2173085,2713026183.1960516
2534812938.579178,2828932195.156061,2735670506.198033,2112225444.6754076,2387083204.9137383,2294343289.8789687,2058343136.6902962,2549184384.061665,2898328312.927401,2185515513.5406594
2343690189.970952,2179897316.9785223,2174311820.8044,2560357097.8709707,2070760199.2166054,2426972860.726836,2551218250.5423083,2634793604.6639132,2069717597.2363656,2666424010.2757206
2853605951.427914,2440727915.8298516,2378408795.4419084,2142017241.4643054,2936380924.8734884,2289481582.262872,2482521219.718924,2881780644.7465243,2651475460.8042936,2563047560.8773994
2119916357.3634303,2323803358.270845,2686494056.8251348,2691124262.6638246,2212163981.2497454,2507836630.923288,2939436975.929051,2594739185.5361323,2967666499.8474536,2063124915.3914046
2208399465.69262,2769499389.0802298,2466800616.720662,2973008313.354413,2961717663.964734,2283579083.3277264,2898069110.0916924,2340219933.2738366,2947098705.7488103,2703078059.869703
2616572587.9520397,2290699571.662786,2072275996.1117637,2076815488.1560915,2769453401.079197,2680185311.7940235,2299738810.9591208,2971774127.885559,2309984385.1094437,2669581014.315414
2060765641.9250944,2692102605.3168874,2304722250.9414835,2745514616.3715053,2349945376.706988,2918096420.1302304,2117565796.238661,2290552137.212046,2246560321.676366,2881328114.3236046
2745655583.9191365,2522114116.2940464,2271462623.3553815,2841908521.944437,2937588580.5266724,2323626113.70044,2630114897.420393,2500435995.421876,2863079331.3332767,2663506059.6179533
2324854763.613872,2922266530.281616,2224482572.515761,2237122408.5395846,2781182674.325147,2667466808.314505,2788080814.1490984,2630319476.407691,2417310423.8293586,2486632975.3726816
2295603793.3825645,2864831612.7247343,2060661981.5391624,2000107209.8157873,2579913359.3165627,2024289509.837692,2595803312.6975436,2873150872.7726536,2752821046.679823,2071909560.935655
2931401784.4043403,2122483246.746275,2542367471.164783,2937899544.9040875,2331099599.6753645,2978148797.8812175,2783321500.893673,2409824830.2465343,2772487084.5627637,2601563665.123691
2708579557.1426587,2411104675.6276345,2429016215.738062,2346086424.9349337,2541337426.617809,2503476122.0168552,2730442184.006016,2048313482.0089512,2160508862.203581,2674327685.0046096
2319821665.326425,2572030621.1075053,2474070098.5781913,2174643802.4799113,2869964966.9323635,2335506819.278101,2908361465.0388913,2407141077.1339197,2208990724.329091,2695537328.782714
2677453537.736712,2843335058.752989,2977494015.5850825,2913264861.925911,2072087687.4167104,2763740572.1729274,2856576242.924501,2761733031.511743,2975629618.204103,2975514392.0814114
2255389241.5889354,2063847526.7816956,2468938128.8325014,2186740721.8764486,2515553583.0413866,2414023385.865891,2822959457.2783046,2284683912.1799784,2100274642.4336257,2411901188.21723
2907110396.7224197,2553252788.710452,2420149210.252664,2838044611.9150667,2647571326.972481,2730432903.828232,2129365506.795802,2204874881.732237,2710062700.088424,2945288773.805304
2095105344.8958747,2008151834.7879763,2962362001.55788,2722769426.4135866,2591121232.6109056,2981654507.8067236,2146809447.1202958,2402690467.4724545,2841636495.9924083,2599342364.2179585
2771177541.538779,2587438596.104495,2201966036.688223,2725881288.9437065,2434648308.1635604,2813135183.398914,2410913594.5245967,2575107684.482085,2593256765.4572616,2620762580.6699395
2118041670.7399411,2302828959.0729437,2405731483.313428,2863350553.104351,2066187185.8566632,2032894452.144705,2912908726.5409966,2514384048.395247,2429526882.773082,2137854102.5679948
2111436158.5325935,2165368526.311082,2183031177.345344,2352957242.3366923,2701485752.621654,2019280565.8530161,2510467073.476777,2667745590.976366,2745252973.9210773,2146918574.6326325
2554976443.459235,2870059333.7937803,2501175985.230011,2922442230.0331516,2213980051.002022,2816559788.285923,2148763659.4912205,2770674485.6282086,2156008744.8589067,2662355677.8539333
2546800414.871425,2877182073.00673,2461637149.1647615,2810742171.1443515,2847812027.91432,2964698369.509661,2898046013.653115,2534540351.138872,2679566240.296137,2556112187.451265
2698288243.547468,2744207229.0571766,2741755059.147992,2374483957.4335446,2884105778.859568,2183841596.398036,2236847329.726707,2563536996.824405,2863109816.669461,2082069528.8022296
2619147848.9577246,2963525239.901224,2250470130.385036,2689383574.8074126,2125380917.6637254,2732825224.0840716,2061336325.1127827,2923915608.799952,2085171141.4555547,2155359513.663025
2458445373.245654,2403782389.79165,2452489155.1339006,2962841111.511013,2746024569.466599,2991341741.7586656,2400047613.8677716,2761214808.740962,2007414558.6304119,2677840261.772248
2244968554.4005194,2084018831.291262,2850773737.324049,2073230595.7928467,2903922624.1540675,2756794024.9461393,2745910235.529611,2439333571.0653667,2945995472.024702,2124797215.289019
2602371335.4513097,2811137362.635521,2777955562.6068845,2000654893.5869412,2802418759.1617575,2146751272.5638528,2909038109.1279187,2117753222.8265169,2012557714.6917722,2040348118.7082129
2005796320.8038871,2903654532.311117,2885719424.107734,2455862237.1636505,2771465979.1815267,2330787459.352729,2807975964.826715,2589123049.017501,2778580673.7266407,2321559657.262405
2675530716.8268833,2546197982.6273136,2549127188.3159304,2960416468.316766,2999553888.6385055,2637567305.8444653,2003380183.2198575,2652466905.8853397,2168297374.8316717,2428768470.132673
2179245660.258077,2041762119.6959503,2032147645.498327,2900853758.4366965,2247486361.5093656,2714589997.693512,2805309346.290306,2811941006.256747,2277994856.6320105,2993042053.80471
2170763605.401166,2438619685.6276574,2917200864.282545,2926065611.751259,2338641794.223021,2113444974.0402124,2412728261.733258,2614198189.3285847,2923564031.849559,2677668419.343116
2763246159.0752354,2522797684.1060658,2438599631.581466,2217341493.150336,2586914313.5912685,2308068583.9274673,2379847810.650377,2538269574.016165,2558608023.763851,2144758511.692856
2804104436.939612,2795858319.53129,2508718239.865694,2112562545.3140416,2355920158.1061153,2155069502.8074865,2421902658.3756413,2869109216.8823714,2708807041.6791744,2927972861.19669
2838603726.769706,2038495566.2213583,2438742579.573867,2701732314.831625,2362721894.4851637,2445026619.846078,2261114664.9981956,2425641480.182938,2463546421.830085,2533498993.6196485
2851058010.973351,2226080225.0044465,2084784082.7865288,2406697108.509399,2556217604.585389,2733736161.118107,2188015892.6964746,2036943051.99611,2788389116.575933,2504093295.794645
2882920140.129144,2743533474.5525036,2784693635.651208,2876459556.467471,2995141951.1235323,2652594671.4275846,2612797908.0043616,2979025056.561946,2642308319.337745,2273234755.8569956
2608132596.735503,2609913946.2881985,2565116468.158541,2437788441.26139,2659388250.165689,2002825039.29279,2887147573.8867836,2449926015.2340627,2066082798.776684,2239587166.450199
2579173099.41248,2997534266.951826,2190552510.887681,2667853955.1798916,2824342643.881505,2073360927.3707688,2440756990.1081443,2397176347.8623986,2258371777.7677994,2386693915.766976
2734365676.5229516,2781389817.444399,2480317602.570031,2476204654.1791863,2003223810.764136,2525050204.1980834,2942145384.4402795,2951010644.3621106,2668134216.391195,2781117238.2578993
2958095566.2096443,2561038424.6973467,2211256877.6528645,2966032459.9715633,2836410263.267044,2956155182.902207,2992509762.2510343,2041469352.894989,2937166244.888183,2816592963.193268
2922048971.350983,2338613738.8421392,2606059028.439351,2501577075.897462,2985287285.3833036,2351120922.5602684,2139056572.4467647,2668022845.648904,2517007707.838893,2301119685.8144293
2002360910.5456011,2812592569.260357,2904771509.518051,2038416202.320648,2508416562.473498,2661383074.7926483,2332830141.926726,2263848024.086343,2296024444.688924,2949648915.6107254
2813227636.9422774,2179286979.6577487,2810886194.1540074,2129333376.8458123,2109212476.6120772,2086674833.3876953,2950611750.014572,2246523366.339256,2957901949.8799653,2379453968.35474
2607625069.8807206,2393557964.301455,2468978127.0789404,2258435346.8120604,2760180149.126166,2188927263.589124,2520675440.764503,2397990323.100058,2106598114.9879618,2884833828.101437
2154225480.3051357,2960051485.1335864,2102126508.9332943,2441759595.883353,2729862309.123035,2973203036.9898024,2644700033.0227904,2087476783.3389428,2953007993.67424,2300734489.332752
2431630313.661213,2829333005.0520935,2014685142.3997085,2492929833.070911,2453530133.8981237,2082362925.4810584,2514845001.5925174,2786181973.5552497,2900941112.0545263,2534312532.3866625
2258560872.294816,2863050695.0446835,2003137326.154786,2323948177.1104684,2152311345.5113807,2084859446.5093822,2842844030.4924827,2051583733.2436707,2077969169.0221088,2078372575.953165
2216412177.6335135,2843453751.586157,2755899870.566148,2976053148.3007145,2109899036.6833527,2228613696.2040906,2281215951.082866,2374736398.63286,2045579698.7179298,2680475003.0968657
2458785013.395439,2813107903.1515694,2121632806.8196738,2752430022.3182273,2327090438.4989643,2678658314.1647515,2889829749.7553973,2248153372.8608804,2122147963.2660341,2226011485.2066326
2994564351.1828957,2875467507.5574517,2286596866.1080933,2199784526.2110453,2966355166.7284718,2873261995.7113485,2987816638.741469,2236175961.5135345,2016447477.723543,2868579915.0483613
2340546410.194441,2054965638.9975777,2757867718.075306,2949988156.626383,2636274785.0072103,2187135735.3345656,2081912769.1146688,2634087094.3328023,2046734254.5393996,2238361566.6372814
2379492636.695537,2264222282.9607024,2805117420.0226274,2289643065.7668023,2661716972.807813,2608403738.86675,2081574485.953179,2415977198.4520583,2451143801.9308357,2208250445.328957
2349547050.8006163,2390385225.893307,2756708280.620865,2055835050.621658,2510627604.828292,2475299937.301242,2234771779.763858,2007208524.813934,2681492336.85623,2275659091.697739
2071975030.2702696,2822090541.67107,2799875569.1485186,2683747110.4011145,2051082876.6470776,2376394499.6116023,2671182023.4194922,2719443608.187811,2481486943.6543107,2280405323.5417824
2782534201.490771,2668088152.862655,2494169477.464894,2050854275.2110608,2043094598.7724493,2463641480.535818,2751422899.130759,2553818802.754985,2538230239.8744016,2421181670.9108047
2447508308.440408,2446748458.1494555,2706783472.4523225,2296656980.874758,2197152416.262533,2763850578.293584,2972792609.906833,2495875962.3591146,2542084504.7433434,2846127405.243953
2259196394.7062225,2319440640.538823,2690564509.419982,2168872700.2012362,2405073446.7904,2473059384.7159767,2872837264.602728,2349323239.021743,2618102573.228326,2511218572.183613
2552160573.3234367,2506301743.4607177,2017975837.1303372,2586484732.3380713,2839231551.3780365,2146683159.2135077,2772914796.771623,2499585842.783585,2535766765.586204,2200075434.639347
2063871963.181562,2934784079.8139005,2111751126.4290228,2301973660.262159,2626465158.9136577,2194929547.1293697,2480266260.00968,2450028909.1552763,2489415469.67508,2336858559.2514615
2142548955.807786,2190546978.405257,2894025477.265484,2033733439.050115,2655024307.5704975,2758789012.318152,2496580423.3809605,2963873360.506446,2339314193.9532423,2169265765.6539874
2989089252.5387588,2835580467.564163,2151404748.177278,2622674847.548621,2035222705.4510176,2839899973.245967,2001377366.6454146,2373287322.932698,2812344979.3412867,2692375379.310292
2796126333.1198907,2259706305.322907,2499316578.494739,2016809992.4584837,2137118085.885943,2430176807.4078107,2633291611.26405,2222498694.458431,2551508972.8747606,2297822533.128201
2626209218.9745765,2204171338.315229,2772376144.533325,2933540263.6465464,2523580862.461569,2902463193.409002,2966988564.086254,2761430012.1175013,2791364530.661835,2764950913.8045144
