0,1,2,3,4,5,6,7,8,9,10
202678273.48420706,211745831.408087,271592827.9633347,231222972.6743886,273649260.4974239,289151597.23183674,207463640.04868135,237449815.15988353,266100176.00337693,205559953.8985005,200159075.46298647
257396073.85023534,216781508.32975617,279315087.2106107,288862559.4189962,275199935.33432937,260119871.7111651,211593540.83611804,284549658.59868646,287491038.7119999,247922623.18138433,286958983.4703334
254556290.75703996,284108800.66121227,278724551.09157616,216418348.4552637,238150428.47592652,283064640.4931443,253108243.70397002,210628651.0107382,280868813.67042917,249401670.47787386,225083894.1494087
252538463.2348295,282089756.7511016,252833643.04407328,205312581.5548736,287823050.8798956,284164128.96428466,291867263.40377176,290756541.1097961,268276957.3609896,248042107.33396873,276968673.3197147
259606605.4429766,285953783.8736628,207706861.6355203,271955317.2350873,247813037.5813507,242942737.97670525,260597847.0571591,280855105.0246926,263480006.16506302,254158926.5076699,252631064.37417263
263762931.44246984,282524844.672174,224021524.79522312,241383013.8041341,298839853.3012347,282239690.37782323,265082671.0127197,204341000.19755587,280938478.3473938,298364522.1817477,255599750.56444007
272886154.54723823,282507908.69320613,206250067.20640847,263499878.9244479,259882440.80827373,208424348.81117642,229663484.41978616,287802018.6108475,218533047.33850008,236933560.85581952,227785694.48510796
281305211.66740596,281201085.60898876,245245504.55250865,276133161.3599315,233380040.2053485,219067938.03263867,225210468.69188425,268289345.41320875,229036097.68690494,241895845.60166052,294782557.56888545
283086566.59565496,277685412.00354934,223630502.76027292,235378788.8392721,283628268.9848246,200745859.55293283,262292487.53414032,281756771.48203,207932231.28581354,291655476.0540317,257456730.63034517
252535950.4266217,265286919.87054893,275028405.45623124,208239482.68651024,256474246.8503405,202514234.86060095,235172181.1483406,253337865.91497284,297468585.0198987,285727703.25468373,251169875.77737042
235920270.9300537,229588465.9068872,299348713.2016294,249697500.4140162,273808469.69320595,252375436.43409798,213164114.69110438,251505327.7219761,296865319.65743405,225301359.31974772,274830560.0964574
246998477.77761635,241001834.46850473,278328901.4147283,206263849.8127518,229140207.0403448,239564444.12506768,247025780.32574233,231655216.00564912,244731976.31241333,227508143.154453,272467092.93446505
268810787.09675556,280720501.75636417,244069634.68768108,231507971.2451906,273523824.13146746,209500890.79228476,287000174.42220354,222596708.62757388,215139734.5837828,232896729.43363118,227972379.77325845
293156993.46330166,224666867.44837326,266801620.4348724,263860936.99995953,252447072.99398503,279208072.88130385,241470298.3407345,293891024.2850098,237056103.70129576,237344104.69911954,260215093.02857018
245832485.0500989,230664368.88934395,239972535.65740454,299077256.61618507,243697584.66369033,258566103.4438437,233843930.4908157,272372083.3292358,262561245.29042566,274067839.50922793,254111067.3804134
244791430.3117451,264278214.57830954,251462206.92402196,286678880.34686095,262803165.36324725,238068343.40109318,268314239.78606966,208849878.32603917,283642568.69261384,294492122.9834985,268327249.58145696
280470863.2369344,215145544.19219464,294084912.521756,299514322.6815604,280055042.1105738,216047049.23981667,225776351.38580686,200705902.83509225,265281829.6520723,210294861.3669537,237644002.62605533
218958847.33607286,249778496.1984756,215668792.78208697,284174010.84424347,275442994.49530715,205658879.96348637,279279369.8163722,246770490.68356743,237988519.55214375,258269002.33221436,272347823.26179105
272912845.21964353,229769488.66775954,217286863.70395645,210547716.37580222,282190169.8029157,222042014.8843614,222425636.40275952,299938632.09466153,234719284.6776739,264933714.6091213,219808747.2422117
214871613.29351202,229634054.34040877,272014061.8171272,255960092.90534708,291925563.8680241,251823014.5813134,234008266.39108798,298265783.1168903,295990331.00286764,201185715.648207,288304197.4548145
230144940.7715714,254766535.27692026,270466670.4218588,241750469.1990552,285830068.2421378,278955871.80887955,279472042.33162415,254832325.59947076,245009023.80028808,296040954.2753352,220624588.11184964
265063049.303579,242022359.5594905,292564703.5509288,294160443.6465032,235286061.6457888,260910620.08119935,217306749.45292008,294587772.8459759,241919332.96283716,259973716.89429545,243573160.07376078
293851388.62877816,231743214.30206794,266661459.15575033,230241764.00321138,214242557.72538608,294981962.38706815,270603959.9828547,209476954.09454888,214451129.80962744,204575399.73866677,225000629.47122738
258842743.11221382,244802125.9308486,226693651.77864546,209887949.65011683,290552265.4457914,273912894.98931557,202525741.51704827,221410995.12346977,205570149.74494705,266089228.54033074,291054219.1569415
213185938.34213743,297551583.5392085,267593490.5461059,201542476.8603072,291989946.01845324,295106877.29754245,234927117.6775794,287174905.46546954,240839652.08928344,277122912.8521443,230874901.10809377
283035382.5317627,223131633.40513843,226496675.50931782,201681358.7110567,238773779.63128173,272197632.5511173,240286700.09102198,207973180.22040984,259297590.93765447,224822281.39326143,284026189.60740227
243797030.26461998,254106058.7780694,292797202.99263775,209543843.2242378,220254558.18585408,266453760.2386477,233208395.0692637,245642784.82371935,299686753.70302653,287823165.3423978,259697703.63969648
203427840.36397913,242707355.9158352,291315524.8965971,216307454.59816247,250069221.49598232,295065811.36228126,254464082.2516772,252943294.93318462,264653245.2046314,274361300.2702752,257778989.8384443
201609442.78258964,264988154.24489558,212268987.42063844,223536567.49554113,217627841.75672948,213772732.76893297,260715791.5515077,292959800.19863325,244113394.78308767,239531932.68908718,208166455.63053527
275223384.4465594,295893819.13098985,251557223.85258996,259318490.36953366,274067557.6090848,243465833.0654119,283224737.4091911,267322788.52997196,240031661.85412434,238299706.75327238,207140280.8209485
206468142.1203367,276291994.98923755,270784873.62146926,248036213.99099553,262239695.82239315,233528690.62557504,284018634.2949797,256453084.42111564,254780295.87584904,216116802.80583218,202116620.12043542
266912940.7765019,238149056.89824727,229890743.7607861,298133449.353183,226682763.50624982,272752614.50700736,222719554.61818528,298590473.72730255,259074672.2778887,285633947.2313465,206499148.76157847
244301807.9847903,285202624.07525074,247147347.37258688,210500287.6378575,288545876.0701873,260993169.58733544,255317062.8545286,229876641.66195977,237604278.99762675,277818602.5103851,242555011.13056588
240143470.07536253,243471538.9600195,280327205.1894994,290496365.5116837,200814307.97484198,275886755.4128333,211997293.2566948,237669436.46649605,201610583.42685193,281354520.35836154,280013417.8938768
268161885.5233006,246743552.32391426,287242123.04777175,269192576.320032,249173749.68162295,245800601.4628559,205877434.53425968,270472819.53259623,204342216.3037319,258885601.33927062,281181076.4554145
207449890.24364373,268626979.99963397,220955207.3152723,261359688.34638295,212012285.30174708,245831859.438555,282676241.72670585,201791695.11777553,275377754.31408155,263636027.10881233,215906279.13119805
297042823.3315131,292566977.050651,213298038.17010355,248790360.73058754,216042539.62712118,297132827.39454496,209176554.5697299,231225971.92204246,283081487.0608215,287278189.20972836,265933801.56189746
218295713.39242566,261891320.88658243,287950119.9878479,293840573.9343209,296023817.0908007,235072619.3073715,282334422.4297746,228371372.9356689,248335576.96042648,222986605.78801903,253557448.60065478
270398858.3986421,279862602.10996664,292652545.66170794,248502328.79469076,237229273.2946229,218521618.2965112,262744161.51637262,289412399.5481384,242229971.07890457,298339975.952323,265544642.00779298
243238102.55948776,224501023.41940075,294270148.4724349,263933403.37548468,272185575.9669857,286439306.45402503,247821881.8650588,248031155.72400483,228068832.526606,280069722.98004824,274836252.9602132
264664905.69432697,293670545.5252241,280960558.09114295,262359575.08746442,209969373.30773485,238084797.75834236,271581875.46059775,228955156.87730813,233449661.03359407,281797536.65725327,272967641.1514396
206116383.2658611,222120187.0731976,205617610.87610027,225711270.89200637,253995780.2724369,298905440.27417225,239892433.8430243,221880838.30793142,205430646.30051416,212373152.95956028,241243846.89823884
243913954.34509858,236997766.79403827,225413444.8433097,206991525.37769008,210735766.3487104,202001373.7377322,263062456.63572794,240305914.94972944,279077791.20170426,288218666.16013116,248551118.92116854
269979528.6025866,210182841.17951226,240289291.29824466,273928352.20102227,272148117.3275977,265520862.67964256,280877816.89697343,256112132.28747603,212264564.78464213,206734933.48449892,216629103.33242235
207437003.0206973,224154703.06175226,249026787.04668957,237871957.36489907,280080397.25731874,282143215.8222522,274700439.0196515,258977962.74990484,224074947.33728603,210420652.5553919,282952205.6221815
222675099.3114165,243275596.24964103,253083037.06206888,223964184.91265485,282977416.0575433,259699788.16530243,263206120.2410264,255559056.00428298,276922438.2865845,221207810.45675394,208048401.0442496
272823807.71051794,214414991.41038266,293609369.5810118,241760665.53030068,282628398.5315468,291678634.50492096,210747420.5716668,238398828.5076431,273157105.3228015,253130735.0222722,229733111.35319808
221402838.30436555,278093835.4228169,220611255.79276347,253713356.36609906,253263930.59235573,242644181.11827958,258391958.2111139,200894769.01863414,242632640.26633057,257727658.37061575,244881275.60153922
205413565.55961436,220188464.30573693,287163241.8751037,216807118.17718387,202651080.90720895,256835920.0142551,250782675.31667605,211369314.514568,292538923.2513757,206155604.18090463,226983910.76516074
233817167.32955322,284158585.31718355,216048392.83952746,276839848.8034008,284809130.04078496,218396618.96923363,214764633.13834372,226658593.70823824,209921314.9299096,255556421.52373922,239301287.738428
295612182.6894594,292719498.5696203,269730753.6857636,203453693.99644753,258501823.1389638,221676339.25149614,230091754.0002984,266281618.7944606,264336075.65822816,212667355.95876515,226505974.57953632
206763215.68811527,224448760.30803812,210754163.40077746,281004261.3833906,213921625.35015675,229553886.46603748,288411530.3228234,260404824.0279747,241107224.67600074,233473176.91080508,282169918.5158937
200708519.3404297,240883231.21852416,278655168.83542466,253040391.633691,239325502.3424582,222783067.985326,259955792.44184187,203909817.58941722,296636952.6099491,257920188.2516381,221607937.0159012
264164099.7309168,293404299.70765805,218681598.7808593,275055268.49106306,287072729.792378,233235830.7506216,298631529.64984834,271266163.93137056,228292827.38934654,229067478.16088432,206182540.83364156
264311566.3683421,292188718.5803712,209618099.032109,215088072.56942296,276812084.7984569,299979933.69606924,257227662.52291715,204350048.6642829,224556220.90729854,264436403.00677335,266494847.59017587
269508412.0990975,278497113.3716616,247187453.7398437,209605787.16320172,239655314.93752828,284677815.26797944,208279284.1557345,252495397.32975793,230808917.35119024,231891773.03944466,291365463.09337217
221347180.43697596,243957069.77782875,217225160.37959796,224170400.1955863,261142851.2712056,292988807.40886754,225581933.19361505,214038875.54015616,286129047.84422654,266522549.13178387,207260597.5910315
280930913.73335063,203456911.01471287,207251229.3785074,298071558.35874164,278543889.3624613,273506972.4283278,299912571.7728561,230950652.37622535,295507379.83801144,209104440.9805821,253093613.18429747
271463968.9685722,206328914.40191877,245852871.30585137,236547042.15558088,276048079.3212529,240932749.9678466,219492466.73936322,276204003.9956711,292994531.09532607,201484016.7039465,282686116.07489705
241745442.33287296,276882545.0570814,220471002.75909418,275657853.245419,275210089.5773311,280893938.8312,254481045.51839674,296918946.5030971,275004664.84327227,264390926.48227325,276276104.34205437
209941574.3541991,258966742.82126755,248825186.3092516,298886916.3232321,232924416.1276019,218181110.09343335,267959959.90658712,207783229.6556456,249291813.9725032,271385142.54881245,268947410.17343897
250358343.52384928,260249887.51324582,250181170.2437834,263807580.09747866,298554195.3540662,263008757.10192984,251736866.06279442,279675211.5507327,222134765.02756676,260866351.34339663,233958619.69591632
232364522.34078833,248418693.96385917,254275107.89996985,258980271.3257237,289146983.3711738,294792531.27552646,284241187.8437141,255102098.80728415,225162562.57081273,208324025.52699313,211289913.73978034
224995403.3697739,226298017.13058808,209124281.604646,216278178.523297,265723148.52608395,299512619.6353016,251163029.07735643,281457665.0175465,276229402.4125467,232754738.46447027,286973224.80982834
295184799.0182411,264218277.76419732,254905593.53313679,208161701.56020036,272078762.6769428,207342367.5749749,251636605.1526246,297052351.49735963,244055120.36709905,209137159.1325137,275438488.41761935
238816446.0838258,235578028.35735983,237379631.91388392,208034012.67311296,273833702.30615014,290864760.13253814,208735812.83435652,276851004.1597718,215534749.6429691,238548865.55625212,273627344.46372503
296737211.2841267,279095742.37895477,217673805.23166624,277157678.69593793,227226276.38457614,230600613.80027434,236818640.82869005,260165355.97761968,260735280.24479845,201127866.53586215,242236309.4323917
244568086.5715009,297839262.9608513,236415014.18543994,272704881.2085348,221361862.90000457,273685966.681747,218988511.7102683,269566422.28474975,282354636.1759768,216644537.1015683,268626523.70880556
258262018.3871944,263530053.67611843,298323308.018746,273180674.80718756,263395520.93696392,270480029.4212291,274854384.49873465,293236575.32740504,229096696.36506093,237206612.3195787,291465163.547954
259625954.49903995,250271771.8702405,270319330.9862736,208147596.62102982,229930889.3285994,235115797.06012818,225903410.383326,274449606.7801854,228845063.44168037,295791758.7158287,258065330.4207375
270369938.07166237,282527379.74816006,200777597.66788968,228945444.3627522,250046821.34220788,216338921.97256,239691969.2909222,233924832.51169947,240088346.32715362,257837978.3614126,234914302.6650946
252868493.1305452,240939164.301954,233042627.09490216,267474592.44378275,234595057.51697743,227429866.77983907,216462317.3486663,283415994.5179025,212792118.25446022,263758682.21620053,217903398.3644922
205980340.95429128,264914484.33485782,281563414.2649074,292925411.2003876,221800192.4891709,255124355.41831696,266049630.45676228,238697595.81123406,252953546.57139942,259687236.10559312,289584235.29820454
260974659.51227754,299074980.3936738,286607813.5500773,241456085.75425825,278056193.5855802,219049975.7038049,297070088.51645875,288170167.66380304,220165079.130927,201539666.95108756,263090811.68957603
283387701.73606277,236540321.83953694,213543929.7189995,268772287.29931355,200443998.5607723,212727736.38066164,238131905.47566912,231573547.27956122,257742245.259962,270653015.7795634,266188075.21347812
256758662.5648632,272559871.85451645,281814382.1574045,247303290.4272191,282002628.2599242,202109537.08471724,217436632.8234627,206951748.54995644,230105389.40027133,254044283.2626294,233987265.6708807
211103626.4823306,252676089.69019228,230284571.61734927,295302553.3534242,262309779.45729697,260036051.05082652,274264640.86302716,239902082.66925034,242472145.7663077,239577370.13926837,276132297.09144056
223548206.7598665,229316610.45064303,264238965.0978036,253682392.96727607,201639052.63623452,236121931.9821667,287483024.55924016,214367537.76549575,239938571.4109074,209405359.71673268,226463235.9810364
280563463.31631887,257891179.38292092,237990604.44393826,246563020.52786988,226090766.88387316,210571960.41871408,235566039.58002585,247554912.84829363,294174766.4504952,244320188.46022788,207645624.20795697
298606929.98175645,268813412.9315134,233921474.2451067,203532891.95281807,221133726.045806,247655831.3990064,249899679.28012314,247343595.7633314,259652486.57336995,208606067.14055467,239698430.37834027
279543256.72455263,261333539.1079057,282681239.97526217,257157335.24241465,294847894.529397,287238222.26882625,279462488.41165966,221811210.517194,274159975.2419633,211925310.58694336,215685298.86428624
298118279.5485666,229393217.6930995,212954686.58808643,294534755.9550183,257579012.65284652,265320528.1859515,255068256.61899367,210083598.46476984,220700999.725513,271281606.5326542,298198715.74213296
263302307.50706184,273993504.6044533,242518098.3457686,243695898.37835312,231486106.95309687,256075569.1070937,282092123.1780603,224069998.72169843,280741471.6740026,243991013.90491858,252532478.02480948
294679273.0794242,227098096.26252818,258805655.6232785,208659097.45327795,278631694.71063334,298992828.073523,267451952.1143045,273225879.20286167,238443470.8241455,207231257.8029141,222586240.00729945
201457843.54616874,254812726.683826,286431573.17019635,272691955.4857241,201448598.30346417,219633803.65345797,271375021.8954723,278414064.9361347,261827671.5057428,213854805.95105886,200026993.66125742
214845339.91973212,230480851.30497342,286293685.9124151,232500472.38259897,217483421.6205949,266805973.99395242,252196029.9344526,209981095.56497586,273695341.66610426,204574862.29831767,241078306.09330052
200492453.3300735,264647723.6130881,232012941.94311556,236610913.6996001,265940424.84223968,248068617.78107995,209840042.64738232,209326455.85624138,290195504.78703487,255394582.35518935,286086352.8310951
204117296.00885117,247542129.44184494,255140754.4103467,257453364.12163612,269596233.4471395,271615757.5318101,254873370.59529084,254676600.1578752,231333959.94618952,299207874.58968943,217885290.38635048
246962503.9827035,241404926.14688006,212516562.57454553,252513554.03628674,265366732.93755478,258659072.74294257,263123376.01763174,270892184.3921392,274498157.9218981,282510970.08946234,258258397.11988318
206117289.23912337,260480574.51787153,211979754.39334026,212371444.73246518,245599170.8134823,264504035.80033895,283565847.73518187,291306251.78063804,222605552.36530668,204329776.08836237,247303364.45873952
221151292.22997302,200025822.27190322,290616257.70291275,276001412.99288994,236763162.73272982,295687664.7989,275732502.84692544,294090425.4133901,298010059.61275536,273168230.2455615,247953716.03535545
240479142.85258135,217056069.20527288,242285901.9350891,207739245.36184666,256047208.95597497,221522300.33275798,268845255.71521246,279951443.0348376,286071516.81524223,290137085.83476037,273864129.88574284
245964047.96584624,222737786.33720353,231781095.99177876,288095233.44512314,233770023.68610588,207786784.3973505,239879420.73762602,217622228.30399346,201844215.00757334,285072687.7374194,227212015.90938202
294666108.4279444,205427603.61422005,270722034.99188644,299469288.92271894,277905101.8911199,243271462.4607741,279876912.76744354,289199147.1430175,213168314.895857,203467298.6495286,208858076.7915429
235585428.12365463,293056731.02274555,204480118.43049785,268525271.3807115,259248123.20570582,261663198.5712476,257150083.81091326,208993775.3325215,243272713.24531415,273794032.24795943,223099715.78805304
294441461.6949044,263588394.41107404,285923825.7138009,256600167.5898632,223417177.86368856,200361795.75440425,299333733.97525144,279854074.64776844,220955341.89162835,221202147.5785573,234474079.67687824
245056768.22693303,291497426.12861156,247055246.45339903,285174050.730151,294639023.12498945,270273517.4094443,211883304.3012285,291398786.18296236,256398240.34424907,217537690.55598608,222660701.7911436
228518077.28479275,297268882.4895913,273217708.40489715,282589904.92250973,294443632.4347927,213377112.6098575,230718132.61041722,286931874.0046265,225999560.9396683,266611283.2280012,290836817.3303386
243980861.56321427,233340645.25693354,230669506.2785514,259738905.6775928,227729762.8388999,220416353.3602176,242182179.87102208,246371836.43615916,257504930.15797037,203162983.75518063,231924363.09704104
272898182.7526172,243531071.08242455,287250275.5399953,253627912.2498989,259489114.11842653,223714074.38032585,270822595.56022483,299897764.91601706,269778829.68261915,282687176.78969175,239658197.32166427
245955803.88576365,263958644.24901593,244104115.40747187,275155281.0070819,242761416.79642665,251824601.95448905,226492107.93964732,280323799.4004398,266935859.99597117,270831174.68854743,299797071.5770171
287055701.290381,277413753.07871425,281135047.93773544,212209404.15712488,299287418.42038506,266656440.71901992,285508853.296234,209458765.32285622,241413870.05504665,224071368.17471823,219762706.30006814
299979703.7725247,244042887.92597878,273929048.97980523,209056355.3629065,225776592.58124116,275059874.859243,228913674.25886413,211818784.0414884,288383313.24093217,244031155.3431373,266557898.79874626
268478862.2336775,280154452.15422136,281132452.8995771,274857257.4299298,209962518.44040614,239890421.13438278,267210147.27086344,205668268.31954432,270791699.2822911,282909261.3328574,241058561.14688197
205335491.53426227,203396683.45236835,256274744.50845602,294294026.94254357,239930243.25328177,264184535.80510798,247527745.6716112,215071944.73910874,245016239.30541983,227776964.13757038,285897247.3523897
264540097.33678773,224109428.22355747,225093974.7903561,284192067.25734156,298953997.2295879,243722475.701415,266672266.13357684,204907634.30701038,283475249.52127016,290909575.57783496,222868585.70740384
275430262.79604536,282348501.4467727,224843237.5825526,242303895.50188133,207595550.048435,238188834.802232,293057949.61398834,266458954.9973476,214030077.06237918,289602718.2940219,286654560.87946886
285308626.312536,218063873.01856026,227933019.2269009,290786485.3530444,254836452.52342027,211948009.57758066,236433049.3418897,268976855.98121434,227905804.07910767,221174291.14075398,212692943.76566577
248901000.4249515,269605320.2479767,273975007.0743932,284762173.04301435,258154921.08421582,206230184.49063742,290410349.4218444,289666963.7159126,290366095.3194585,252011825.79560584,202643593.2386673
224410743.63105428,269625629.46776736,207935756.09965557,296576514.3197517,201316991.4998076,245451607.09419367,235707364.95522314,291191525.10884076,254152829.5908642,278203193.0948749,284581735.6060905
283527425.70176464,207485899.68320337,252664819.33162424,213521100.41876388,274346201.98866135,293492969.38726634,204859290.80044514,275284207.5861479,211998874.74124405,277817537.9708748,205502687.9853409
294213232.2986751,296338520.0301732,251568566.85361123,239581715.43421808,284193970.9282761,230945847.81015226,238105664.88543987,206112946.84664097,254898457.84698755,268746005.9098092,247947953.8954351
277129187.7784409,287687907.42351097,247482593.7153538,227967863.69043204,231554473.3862361,268441903.40401834,205864250.82661086,234385178.9920044,270679398.33007187,246903549.35691857,215324278.1308184
260309292.67555335,262369248.73431233,209831055.42957854,265025171.72492245,298736702.6762027,233274917.1236183,276674736.3056266,242544463.98998675,208328521.74857512,293309986.6449211,249852889.22806585
286897775.314649,278031440.33094215,274472083.59033823,274584948.56412745,240157031.52179256,241571714.42195624,259330856.4978386,275779116.4036194,297783735.8099613,277232338.8839911,227866837.36526045
234910236.84297234,220109366.23951477,297270654.5964879,244739438.66314113,233366014.28043577,205860082.1058829,257448326.347748,259113606.8340667,214310515.02947223,289296632.2499168,262245826.20327914
235426395.74495715,243643053.32244617,263318498.0456771,230028050.7740661,242816277.44961947,278016891.19809145,275145472.6786701,220694222.80729237,206265118.6515386,262680572.36115167,234551614.89623806
252216550.60945788,281077875.2308317,206798722.3078121,288773164.5109197,272225604.036666,240143817.79615492,210827620.36071858,212404991.73885307,271530119.3881664,231210913.82100293,220929473.4699041
229846950.8768928,205166426.0508426,242292238.65036932,291418941.762935,267452221.85013273,293991628.71525824,208325513.8912926,229103260.7233661,275167770.23023987,254162401.6321302,297278131.93118393
229043908.84622493,267393407.29870626,217662206.06609568,270931550.81696796,230528858.39374858,220271973.07166943,263279321.5508995,204009815.15496945,214038024.17897967,265143492.80590114,215346120.62976617
233607701.3887094,275821440.59791875,287339148.4449816,289071877.7294979,266991259.50156158,261910003.55377024,240767044.30310065,224228822.09237364,299163392.12134755,298924779.1497438,215439995.72623765
297662075.5892684,278161190.36210763,266163324.47187406,283506200.60296977,296805533.447977,232315158.24930423,270263709.50758624,235800247.87867573,244728537.33692425,266841378.10116678,212416570.04747903
241405294.5585278,291402713.25895476,259225923.4870654,263777181.05736673,260620392.09953958,238620325.03902152,254226751.90818778,271509558.3741797,284380906.87696713,243452317.1219376,298577243.0808687
272435948.2500942,280948959.79985315,238114255.7058503,238329988.17993283,217516443.0275781,221429568.57085449,297997029.7771245,288441260.7499087,214146557.8768486,201281587.70832062,273925417.596821
219163794.49887824,273079028.11015207,293247694.89215964,210677358.43363175,209353327.63687673,223857507.73568237,231282319.27620232,212420793.28702182,288376876.9446773,267722172.38595927,231784202.04488242
283252332.7578857,228626969.5365007,265662425.78813556,248516359.28619668,296026355.16060996,261399287.98784098,222055899.1290856,211671165.54623365,278653177.62807,284940315.0027201,230851844.87064078
248319187.49781385,280490230.1134984,292825858.98833543,227731332.15712905,239739274.09100914,202917611.89399105,255338938.81290278,214404641.68975946,283209440.9543602,236810936.45839506,227435961.4327432
254220599.39366826,213174987.266778,242055508.14694092,215628886.1916852,203680479.4030509,219398640.9741753,287342358.30478966,205144505.12410024,277629888.72946244,204924472.50281805,212085325.80471888
208382714.36010772,229717196.662246,222106750.40873554,270300366.47948015,292415896.17478716,201194193.82929832,277491887.8311827,238892074.81638023,266011849.12997776,228969559.51042736,271655792.2898747
277879459.7348452,235867019.8486135,237060011.8712776,253442008.60255724,230343336.99074113,247450896.58382306,261335491.324198,268495035.6289691,292323162.0442363,240554525.9672924,289223579.34988
212469699.36536768,208949045.5717143,214406621.01195306,207222943.08392543,256789817.72339663,218948880.75178137,234944685.6668701,214928851.38799238,232143308.4717863,271300822.7058246,257924632.88175833
213743238.2977035,241166122.12419972,290281506.3208736,242982764.31190366,267674770.7697849,230842152.03794968,243459259.2373261,240965212.0143793,270396232.4722742,291159141.4905575,263340080.57055414
297781888.4177058,277307501.2144803,242489105.46904367,224560938.2676025,284728225.4758248,218553286.56918213,242178838.6255747,286969873.33500683,202583293.87098378,203129853.6738037,201434429.17239812
226859843.4456899,214849771.56641394,281237547.29098773,254001240.71934238,224537489.1488039,228768398.39789912,225724320.3728478,288004183.1902575,287078751.4000947,288580689.11470574,213505664.36360195
