0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2437455373.301651,2651602802.208171,2680124899.0594707,2677754315.638714,2672288530.061838,2091460455.2872267,2199273302.0795484,2769380191.8832493,2701586254.9371834,2459508098.822325,2653593425.9998245,2847221358.913656,2722694125.9508734,2573134052.7897887,2547896027.106762
2858933747.898165,2848951947.4605823,2006928744.8697662,2956683115.9255776,2259475201.9058766,2530155962.790473,2612574190.546035,2754570790.4763904,2600438899.204363,2739823077.066425,2664386320.8690906,2273731927.889192,2265492027.15216,2633789269.169543,2129920919.971129
2355795294.0695496,2776956673.940775,2236856652.3893867,2359264046.9611154,2326220240.774318,2201865079.7299075,2087248474.3823597,2091293194.1849844,2176128191.2811165,2618136871.4438047,2048520847.8537512,2000580236.5854635,2658040988.993185,2018720529.8433347,2036170405.5885878
2027665838.3734007,2174847370.683901,2827764262.5545144,2093838164.1209757,2550354928.137732,2360813833.451706,2227345780.6179624,2981756935.4493184,2266875973.854706,2943903128.60882,2933972604.796376,2469590189.194591,2684056321.228708,2519996317.0535026,2735276988.2665234
2580122774.2971163,2813713458.052165,2319412736.1206384,2348470016.1224895,2858865203.211399,2284292686.525098,2809338119.5362964,2925709293.0707564,2534635642.081655,2066589359.1477754,2772054667.673078,2512147296.7651916,2608808497.537794,2037642824.109212,2472161380.27082
2654065405.557011,2618081966.530834,2395031559.069947,2696591496.0391674,2163087110.350653,2619432240.341803,2801960067.9799767,2921996765.3874483,2460099286.9880314,2702906052.5449405,2851196064.00549,2611708050.813337,2354272372.6861777,2719317142.411799,2528388720.551092
2410858314.2834606,2570925202.178138,2035201757.75365,2880376830.456919,2962721265.754153,2322382825.162684,2325273340.5952554,2391075982.7528405,2183905500.2527003,2176925747.4829206,2241226093.9210978,2181104766.8234816,2292183731.2390356,2671262477.246732,2532768920.792194
2231983725.8557014,2298033822.3050685,2948030344.6506324,2097655413.5440395,2354669332.1945677,2707375017.5122643,2683039000.447647,2858285650.053221,2154709962.916565,2913044481.952224,2731185476.8277855,2032327973.8391018,2574055046.0163746,2145403074.882004,2327627784.8168473
2544839871.7524004,2814231190.1285977,2690068248.515732,2024755495.3654366,2934904301.925326,2287092984.624473,2736474913.168818,2680606182.415276,2040737700.619952,2160527283.301565,2981544380.8059707,2489311313.724322,2373734035.661772,2545131617.7151666,2805935959.034919
2010257816.17024,2981574126.977418,2738370282.8327017,2656344891.92396,2293648003.892539,2132822600.7180696,2225503452.0514307,2017538289.691685,2910465734.7169943,2749118570.563953,2721078524.9230394,2351277204.5250716,2196057206.6062093,2442174478.370437,2154000487.3018403
2670631366.256133,2121214793.6720207,2421399346.6967363,2509049026.652331,2607513758.251084,2367888773.696913,2847817567.9604473,2724777418.3873634,2984115113.2838793,2910975840.4363694,2237942345.5949044,2715678748.677037,2842331476.8073707,2506211199.5337787,2427163553.8127375
2261775519.6366034,2814460298.864277,2183667982.732884,2354423856.086069,2130323605.7550125,2398296282.4269333,2216231874.4863133,2870013458.247446,2021754153.9329505,2684129332.376848,2076276043.5398242,2610473565.633109,2529479223.401929,2691400232.0954866,2930133365.722385
2737317908.8322444,2604163420.683217,2523585997.890921,2433781322.695915,2945864070.1607585,2074106269.223599,2711939538.6959953,2155641979.0943174,2037305499.6492624,2936681746.5724287,2886628640.374179,2848829069.8125677,2636574274.1866274,2116438157.677741,2846793240.84642
2033706989.5684721,2211165781.606316,2854204143.799873,2212151725.9490542,2243782760.0665483,2181803674.8759136,2159688110.8496256,2140657561.8504205,2858519402.741196,2358516436.8591957,2330070252.820302,2773225213.205495,2469490568.1914344,2647176552.3906293,2963623305.386135
2425543388.9017086,2048685986.2805283,2846265942.3316746,2261452349.3279552,2352045322.7765393,2458059237.112784,2466219073.355184,2981679762.896378,2675296207.771606,2102082715.0939455,2210842064.7139874,2423871102.6083875,2782118604.5384893,2672920159.7502146,2333650608.930446
2117639486.946728,2536829077.1282196,2959672894.294559,2751480788.8714767,2548597394.9154124,2987234116.7104874,2045744673.8581843,2139201279.9574761,2882186709.6769342,2672581350.8370023,2570071057.1882668,2533550628.115718,2031216578.6011653,2594582672.2997684,2184848847.4939747
2878210535.7468877,2953351735.5415783,2946035984.360221,2045942838.2103937,2753709558.4985247,2986474467.836976,2650779874.872204,2668844771.84928,2272383950.161691,2394301564.149633,2597081390.179625,2282674268.1218066,2265604396.2498565,2252633955.36064,2835055932.668476
2285570229.4547205,2133498171.4218957,2728117556.740778,2095527042.2811148,2546915631.2680717,2276584115.9528527,2034646655.6364117,2363863602.678368,2964193462.762257,2256957883.8524933,2474182854.918138,2972392785.739748,2312083047.8083034,2201585212.0082264,2131625671.4965763
2194754452.8890085,2679423764.6371436,2816765896.601481,2896484453.154895,2297097840.404922,2226338355.944408,2131925594.3039393,2068645114.863327,2723245686.4518023,2143792896.927785,2414631554.059946,2306336809.5088987,2723185467.869496,2621072342.9429274,2723203025.8011413
2599396660.8034143,2383836905.776774,2062073866.2020264,2347779501.3035355,2153526167.5522637,2023658031.0943112,2225566763.3300915,2650157287.6688843,2845309030.090936,2161097606.2866044,2156739386.2319036,2867624292.9229865,2064547988.8167121,2024166313.043733,2336342713.6839323
2157906624.028513,2762322168.782487,2796806647.0545936,2263309006.187275,2230308909.359182,2568325390.049937,2196688071.090202,2848765023.4458685,2729938696.253769,2287815163.3367453,2392726002.77131,2045682243.8083985,2954155608.876443,2086123423.819302,2223109300.054676
2349606986.053493,2747924209.7648454,2517726250.200203,2932503527.0713606,2598801765.636672,2997767286.856871,2644893381.4713407,2753229154.8186655,2570924647.3458147,2878326250.3501954,2097587581.9088464,2175108423.8256063,2978970462.245662,2197522012.872584,2955563489.8788033
2681933710.0637846,2321378513.686586,2464395156.8069634,2733648940.6183295,2745815173.448882,2321394662.044262,2176737082.7806067,2280635030.2318745,2709336051.8365984,2501795295.4931173,2240262323.730294,2069924978.4223337,2403609145.19154,2940845816.0427165,2167900268.3636622
2435522495.21912,2523658979.741837,2534313621.27455,2298131861.604865,2195738828.4526057,2625264465.849209,2415890024.4979258,2229911101.5432167,2508234107.969715,2847819908.736609,2121053733.8308356,2762676807.298623,2195009980.0154967,2500406313.488245,2758643512.7138743
2673231097.9315653,2493100393.4520745,2354420171.4323435,2008139018.1612377,2775608107.5832906,2704991447.6951547,2932609665.5532207,2610274414.9687524,2024698788.9364135,2775828085.3972178,2469045813.466766,2611757807.407452,2006773740.2955132,2186456034.044716,2301018390.316611
2681159867.557668,2321140118.8768353,2729091998.4536533,2957880348.002861,2772430456.7676406,2003755193.5568626,2611968196.197864,2973915142.4946294,2445663386.228567,2295020889.5976562,2345375032.429479,2872228351.8228326,2909231782.6042857,2759290093.882242,2324344175.9425015
2257487755.7516613,2550530357.4197254,2636768214.0456457,2221760447.7696047,2314748157.457449,2033070174.824103,2931684913.2144017,2714069757.8242846,2897315646.680665,2807944160.8590374,2209416283.3545923,2516453624.1989894,2685261194.1354837,2623536817.953048,2548795871.6212807
2693562362.538089,2911326129.9707847,2729340148.557329,2694174110.839711,2975124313.6678185,2616325264.1107845,2978362761.850024,2327018873.5842814,2224944241.3269243,2044404066.7616727,2805777266.4302583,2031786724.0939639,2999049906.0473247,2525271287.439025,2843161501.4539638
2218499138.5744042,2455119648.392625,2306265796.502221,2755223964.6664295,2004700457.0313973,2928885008.084776,2237194071.8708982,2862053578.320829,2716132651.9280934,2116228016.7864335,2920258494.2207565,2670947999.5504603,2489466714.544999,2950653454.4616747,2795311406.8534226
2039911120.0209422,2135059945.87923,2314111387.374557,2202218785.000493,2225727197.8739476,2447613652.3079414,2595006834.019529,2104719337.0536413,2179609576.933218,2999701578.8303556,2803443783.0035157,2168771172.2802563,2494270149.456832,2611800747.4217596,2241713482.8996778
2498249644.5701036,2493079856.5577745,2593682703.2206764,2752082341.1279807,2992306342.2376747,2459413598.6052856,2719475421.2017927,2935594737.754575,2422905250.92473,2529889909.154427,2827546973.90777,2154863752.293416,2442219715.4700065,2396500689.489411,2786822382.723266
2373726728.0767074,2798439414.593007,2067738505.0561123,2398300280.231492,2230623885.13621,2283785285.428377,2606350814.7493806,2932417297.932674,2610686174.163952,2044802563.782985,2498329190.864272,2009887102.8461077,2077336161.9082294,2260754779.8079314,2959853003.7632294
2627099900.481442,2433795357.8853464,2836445072.989523,2343899499.094401,2829668292.722846,2369833612.156142,2826423195.0311713,2283182129.4523497,2403483855.2750344,2323221226.775411,2705190578.796399,2283953981.38978,2208340022.4470253,2149684573.484364,2773790796.4029098
2590305778.579803,2073381801.4295688,2775583216.1483808,2884709110.110604,2714777500.9041047,2095446002.2230027,2059237647.8433633,2568819343.4531827,2772059717.0198135,2653079738.0516486,2814443796.2588286,2162082321.332872,2591704211.095839,2901457173.184717,2266759682.5304866
2520110924.0857058,2617869235.4913144,2082540567.1442635,2972925648.080253,2046391566.110275,2687471560.7598143,2797479183.5636787,2459885141.4071445,2705652025.3122497,2493160319.191165,2800890567.0743213,2318359296.573662,2097605264.9926915,2854881267.6605334,2868154531.0662785
2403858300.9009376,2063948640.8945081,2784236419.271419,2760998358.681077,2131921918.1410127,2191442976.933924,2523552665.183355,2813760865.1738973,2923218537.8411937,2383053216.2977633,2720255295.84936,2769393409.705167,2238106675.184055,2395299305.1013775,2646557567.9651256
2033305929.1832201,2120385598.2387893,2604203478.180553,2287407968.795966,2357814827.6551094,2931678457.023284,2243028906.7613864,2206848318.3142943,2807140373.5333967,2891119251.726686,2932059359.8746886,2004996262.2964425,2059385828.6335847,2436385858.540528,2125051877.776032
2361866426.645367,2387717704.0999475,2254078108.84233,2366055874.430623,2304858172.031082,2979346938.81469,2133978154.0876331,2665990849.601953,2852433685.7860837,2084649565.3130465,2228226853.4753017,2537994429.7835183,2815221298.01785,2508765624.457769,2844440624.2698402
2959488291.427946,2271768189.504478,2341107026.5983243,2154227778.951091,2215127059.7050157,2285201187.00658,2595642628.275886,2692339626.148268,2900412929.934565,2976568803.9024167,2092237034.508532,2311923376.90119,2052119474.9918225,2451455918.240126,2984857176.230553
2713112698.756048,2968628843.123027,2951301704.310725,2015561587.8482432,2181518958.558034,2244341401.399674,2854294138.6962433,2825348066.634124,2663175129.6396227,2696823547.859796,2854051856.043476,2485674376.5118895,2649964140.765109,2888481736.9549804,2121310249.3552527
2296060236.8939476,2302678597.7004504,2101517871.0377874,2442910774.596379,2528187675.00185,2673830157.435108,2869136338.303941,2221459236.7260156,2173736968.156531,2417735566.5530076,2752132506.3590217,2710225407.617642,2504674970.8665304,2372191010.8077655,2407122921.87469
2523637728.930542,2132297107.6899765,2352801540.9302664,2163079435.892985,2457176178.3996696,2774235472.4381027,2040333722.6332123,2126816774.3949938,2280942416.337936,2782375393.3138776,2882058629.1906724,2036724333.6488357,2828237659.603568,2010713432.5477397,2959148158.33337
2388505954.3005614,2131639411.396522,2272262137.0190954,2011432394.227973,2549733113.5950384,2806944634.306975,2315825019.9653063,2184683036.998922,2322346562.849434,2375773363.566304,2835152414.9322085,2328584173.5175467,2200194274.550497,2788281659.9823117,2979593208.6603394
2842713703.58977,2797006721.855849,2738310320.7734814,2531198004.900349,2152789521.8456583,2300513797.123892,2850028066.859289,2154537834.2222614,2070457682.3054678,2502441119.5593476,2721016421.2254424,2870136966.2949414,2301134369.5604153,2859308468.25139,2326465767.376655
2550894071.8168545,2556825758.1001196,2958586928.643226,2867398637.755051,2849467949.9289064,2817812721.3880343,2482943132.2291384,2954954787.775861,2017202900.683914,2038526049.0960464,2694982136.65445,2469855915.2623653,2252357599.6147842,2005384309.7691085,2564168798.4162045
2756776833.729888,2733942961.894421,2305629312.119353,2562063515.5112896,2954194724.457133,2529559391.177027,2146826803.8036218,2119067883.6677313,2634654142.346907,2761213253.8736916,2773352808.9813337,2608792005.1397767,2717139133.0917993,2187549415.145382,2928864747.2704854
2385097564.154956,2031215595.1196558,2755622737.663196,2750378007.7155967,2098709839.3283827,2971828581.47392,2265942254.1352096,2661058809.871719,2470452414.858665,2058504748.7299027,2734585989.3597064,2962289858.720836,2682342409.971434,2562459630.579518,2073411709.4826372
2706449300.719193,2919191785.125776,2139150572.807888,2045624812.5300105,2741008542.364669,2122252054.3326766,2415714915.641974,2659863840.0786843,2247948288.64991,2544299638.3639255,2756084016.693273,2740087209.606071,2388145705.8861837,2167882332.875626,2545158162.5681877
2237573268.5559278,2091477112.4021173,2545323175.0077405,2000950114.7674453,2699117803.995633,2461808935.762576,2655293687.5267935,2286663916.4077764,2061286409.6540701,2968666546.044587,2753828703.5168967,2075464911.8269541,2003829571.9578426,2179397990.5183897,2261243949.8409176
2110609302.3573513,2223279008.1554804,2948027335.862777,2897611454.1189437,2608264117.099602,2158017922.4551253,2276937286.0694046,2923262980.8885436,2219831343.29147,2900282280.008577,2962675058.5153456,2447300680.067143,2857774150.650436,2463289252.261219,2188737491.1583
2137508757.546193,2275542818.3500996,2650251691.4276485,2835508280.230894,2007991321.7846115,2440726782.3841186,2389710675.2539215,2599119204.796337,2115500257.1180077,2745897869.6129375,2602145073.2825685,2200997935.0958786,2438761099.4302607,2481813823.80187,2819707144.6027236
2239011108.6050296,2970783360.9243565,2398944396.3732696,2093623782.7528417,2326030636.473195,2502411130.606279,2548849487.6182714,2445840885.1454086,2276160917.336197,2075632614.1766524,2678652403.1930494,2088608909.6753664,2408532703.8647676,2829799166.9102006,2714515266.6841354
2229541047.7736235,2596396905.929837,2816448474.977167,2686067738.190969,2209388058.1215377,2831786752.1046195,2957791438.055798,2852543524.378204,2960562585.1522408,2955176449.4843435,2963320327.386211,2170320871.4390454,2469530150.14002,2486984262.005158,2157201475.317554
2262166936.019295,2067788078.6911857,2393434650.5394435,2689793711.9664907,2583901841.632429,2937907522.2685575,2518231579.9314904,2949864457.6691494,2445778678.328361,2580958904.9898677,2378469839.877327,2664461559.8353424,2125702228.923446,2252622377.2981286,2669070546.9423285
2447274818.8551817,2242599901.423419,2544465056.6467185,2137332907.9123952,2543334233.946789,2838097700.71796,2705720633.530707,2857045629.4223514,2387308386.459407,2081521588.5744588,2034213354.6374793,2205059985.85909,2182928966.6234307,2909816596.5604105,2425993608.9570155
2477451289.980386,2738856258.715358,2022333341.9158132,2893737587.018944,2776884876.309622,2709885363.3956957,2736740608.623842,2620093953.167427,2729071099.184787,2370878794.4290276,2425063537.5562506,2537962382.946052,2322311706.5929437,2096518958.0177093,2564100736.0203896
2921704334.3025784,2042601214.8565533,2808880319.5533776,2982297925.3085384,2367707626.8229747,2002455533.6010783,2938904216.225458,2055338826.5525942,2677132422.5795326,2210863272.1387715,2541701095.8163085,2086802734.3774736,2227474895.7429605,2557959042.2282095,2526605208.4387016
2494944450.4138775,2194724466.8368044,2318938164.494398,2059773439.545284,2379250143.1308513,2897158677.8151917,2499424483.4155583,2636623331.240218,2085086363.2586308,2204785463.8635416,2984416860.388174,2084896481.8987365,2019092363.7490573,2332148170.805828,2032517174.4880533
2140315380.621324,2261213291.53809,2654418744.1148887,2992281214.6593013,2558722380.5083323,2579490475.916039,2703105051.1297803,2462297564.0935063,2349942960.254026,2919038395.6018143,2082884385.7599697,2820166684.475057,2274121281.9935284,2998288332.4746833,2751672929.5378304
2115720702.6479962,2432595637.1594033,2211292193.1733413,2509013225.6992865,2394942946.587674,2809157447.2139153,2098146003.86036,2435868729.2731586,2957756651.66708,2659119851.251787,2879012541.4320965,2242223296.7741804,2791487084.9075856,2219122145.40401,2130458430.6229901
2002109301.7478516,2497185227.273088,2078619522.4558961,2889251267.6220713,2647981327.313022,2613125077.948912,2159947978.771309,2411398892.609788,2846731171.87661,2689236760.975924,2093045545.2205172,2571214623.3231497,2015703098.0728,2016664852.8679273,2482180600.441676
2811073077.7253237,2796921597.7589116,2791336410.782026,2391134441.535077,2405699239.229617,2839337930.9558144,2003359048.116898,2223790710.5516763,2459495025.059174,2512212237.4528403,2739258669.991255,2629112523.3578115,2935904709.1031218,2790127033.4823813,2982840340.851457
2996550383.0461354,2121213909.9223552,2989407383.367796,2692746427.0037856,2514988162.7272515,2593331917.2249217,2690634576.9229836,2690622554.0911164,2996200804.456989,2623920019.000486,2107704104.2720897,2644341151.007131,2530380109.1021843,2212749736.1407404,2938213594.1828213
2933572251.3912897,2277710061.838209,2771966614.448159,2173260542.107033,2099244923.1474786,2025027071.7683055,2267714943.3283744,2033958225.0526345,2965646502.5858707,2501950555.3948336,2627772402.9643774,2025416000.9333236,2877022850.476613,2184209523.050631,2053082536.0000672
2486968452.560257,2966107509.850757,2524551003.8918443,2434039191.200613,2978562293.228271,2762663988.6460104,2784255678.6772566,2683834555.2167745,2402169299.9515667,2265189678.097517,2384200220.0463448,2985950234.7956877,2908632748.5049267,2697631304.7202034,2248046901.5142875
2830089364.3516097,2256304969.721557,2721334099.567875,2559849454.423301,2455363263.2883997,2424448212.1431575,2888209342.2143784,2081446036.622671,2117762485.3489377,2545482732.1646876,2448275438.518744,2310402140.9409466,2315270742.890242,2029920379.3472178,2800215134.895768
2024026251.0494156,2516376060.818419,2740739696.3837795,2449431507.026049,2671216018.16842,2365276939.354217,2912467532.4923086,2375783251.401642,2843393611.3845315,2724537056.8256774,2350853290.3925333,2684485902.47974,2715041746.539746,2167775143.6927276,2163042557.199346
2884198685.706524,2633225014.3962736,2875965549.9870877,2127332191.5082843,2476003828.0070534,2033109454.2100012,2712714877.8120546,2160931368.457855,2558261009.191576,2196698431.8616676,2678724669.761768,2456376369.846877,2536833137.357873,2926632522.4891543,2203976278.3686905
2114681397.8815198,2588755095.398098,2293641096.250536,2398018618.648103,2797928131.0908737,2394568561.3845963,2364452192.8466325,2190738097.928434,2373102896.141682,2983408101.2459235,2036537967.6801095,2276573561.582251,2194269050.379565,2018756875.8221896,2778747755.301307
2147212484.9622104,2779862037.2226973,2253572380.827328,2451871386.534031,2122679527.285129,2077062399.7386672,2757051492.4118958,2173200697.9284673,2109615968.4302735,2391128863.4656167,2539510035.711751,2195798097.653987,2263576498.295267,2735141210.18238,2966590141.7263675
2992310394.9684205,2531548165.148373,2363222737.785447,2105348463.8914216,2765362704.0151925,2743316825.0476065,2028772122.2713113,2906234345.9028277,2438217482.2845964,2436573115.659956,2230102363.843267,2803832893.843399,2636582762.0803843,2837743744.2267704,2272556813.984269
2554065487.751503,2303748344.597803,2871643163.139634,2269789252.931848,2017925522.4400418,2736067886.788654,2147334313.3075242,2989398899.7024374,2518632426.3125668,2997334654.4859467,2322889321.782722,2035655813.9621637,2021044491.755516,2514401614.449389,2422556772.215149
2549380967.8432236,2350689490.083854,2677679756.48105,2658715124.0951915,2758206674.0746937,2532014920.880151,2879912001.5871663,2933428811.668681,2046346922.9990516,2417086965.177087,2779363518.875143,2126291121.6174047,2340909874.822208,2595919073.5623217,2432972506.4212527
2919643395.324453,2474596350.2188272,2237265527.0795636,2150138543.0891438,2309062670.200092,2391408685.080087,2331394095.497788,2443045017.7803946,2477874067.6565638,2295222421.0301685,2700774063.193816,2951938417.191169,2263529691.0040164,2417221141.8348813,2786544565.630323
2921592041.48516,2004209524.2568533,2611772352.0981274,2670435085.845393,2719295552.915767,2887574123.440666,2960674063.3855796,2320206209.7416883,2254369300.851667,2367478431.557073,2174161433.0954995,2317229811.418398,2695672642.8558836,2665240776.246307,2601497428.889742
2388202148.5928273,2070343048.52817,2434698305.6656156,2710294824.950988,2692860967.693684,2816471352.2458386,2564849385.458712,2262717379.3519325,2530979675.486451,2267098752.922847,2729507938.62978,2119614795.3400173,2312798627.4688387,2553547795.198104,2380479839.839037
2502805173.025201,2486454540.1032376,2458132948.792064,2705938043.7749653,2712141804.0098834,2256878071.8560886,2601777147.6976223,2107459919.6418178,2562550222.516364,2023802397.7631183,2052612578.8844447,2951776593.82573,2085626011.5582957,2449554288.2302938,2110167112.881772
2387567198.0036354,2712382012.228415,2699959321.680143,2520513265.324005,2719823838.864172,2415986463.658169,2440672657.952573,2087773896.5988977,2629028808.581175,2832737405.5467744,2607647297.141981,2342467540.1128488,2438576115.8510447,2122431626.1123216,2533441653.334979
2365091163.140023,2269700592.645761,2366838538.226955,2117050775.9395182,2511974668.017582,2177161586.5830407,2250220462.8721642,2165244831.893216,2346163877.1563225,2467212137.158225,2910255739.3762207,2750929800.652023,2354215281.325527,2591157825.0183506,2195654525.2697897
2345990781.37847,2812556638.9244294,2033203993.1710494,2924168705.894075,2996562270.947344,2045726545.368809,2138034542.0509582,2612058780.948111,2046257576.3616025,2432244244.0948906,2814766429.5598946,2559617541.717361,2792967826.5887575,2098772753.3851173,2305985037.269747
2657095471.65312,2544367159.959405,2379792360.811604,2297970983.843455,2710393072.9330273,2755115214.4308233,2340459626.89369,2701311666.636015,2569283770.6620064,2730346775.121844,2444890347.6209135,2534865635.052786,2259691276.684336,2799830131.3287034,2200528571.1550007
2859159890.3487916,2454997547.68853,2144780701.9513006,2579962573.9703493,2267104466.1158495,2773705336.5849175,2493206400.5953503,2234521044.45368,2162496948.751327,2336841823.4097404,2392128215.295793,2126947304.9416199,2664912923.7956157,2750323756.7501364,2763261667.6054153
2049830605.6450422,2430236227.280955,2405876735.8564534,2431301570.599236,2283064216.015451,2960788575.093951,2365224506.3697715,2118866345.7908516,2242916823.0824723,2794673487.0145397,2865806305.369372,2836587127.386574,2935515941.475806,2155553792.4880877,2956339981.538921
2313964306.228842,2172987424.571504,2746357885.722259,2399520065.2911777,2170081443.601384,2979941599.0305924,2078860846.1826906,2563334298.5243316,2237155740.800667,2491164152.2899404,2931837652.3657823,2592181155.48733,2638743140.6418295,2546197537.962066,2850625355.63058
2794188506.8158994,2087728648.0595067,2014458873.954314,2936881444.2835565,2229757029.3469768,2662221478.2067504,2363903287.6803474,2356738256.881276,2903529766.020223,2760921339.180523,2818417015.0649652,2828328342.157418,2314242825.107559,2482514323.9449544,2099738386.2399359
2353072231.1403427,2037818530.546269,2411722001.942753,2772429681.102441,2326186078.6768403,2016151477.3331044,2165016872.391101,2264900108.839509,2403637146.1056857,2672594780.191095,2111918879.980359,2931313803.5918274,2099286564.4729176,2507324176.3884096,2562439397.4827957
2840048285.398682,2934497295.449037,2109667678.955546,2072432483.9901915,2574811929.112051,2332433494.4340997,2982087829.271297,2286266874.618853,2363368806.499642,2544290198.5733604,2935058381.1619706,2325903346.104956,2854151712.969438,2740307062.6250973,2481963248.532637
2181125079.364448,2294376534.3149757,2680825323.94644,2157803586.3023973,2128015999.436485,2330290594.9080443,2506879735.7193284,2871612501.964681,2508149967.748082,2671695880.262107,2718266268.8912435,2812148353.708523,2926721050.3916454,2782189722.706925,2037105438.1140058
2310345087.789325,2041618234.5213132,2260622015.4026427,2687075921.9974775,2559580165.0349703,2409795699.184033,2649590007.9859548,2310139155.913339,2080263002.9577918,2404284217.911331,2343840717.875565,2247957601.3390546,2430807563.875461,2228735024.259242,2828649306.874368
2925159838.5114555,2135501091.6946275,2758197442.351267,2598693722.248591,2371326325.272856,2623878759.399654,2255087526.94781,2221415375.9579515,2890977640.7194953,2318249749.4641714,2442208172.5204315,2761400916.2033176,2531744050.689853,2839977390.566645,2724892735.9990797
