0,1,2,3,4,5,6,7,8,9,10,11
204790868.77319452,276426062.5349134,292109426.74121356,239233770.16453236,219770475.30594555,297719690.8980437,298510990.7419488,295349842.2475533,296811454.206825,212257765.9080931,231527363.543413,283335039.16057616
238002623.0999436,273365417.80780864,275495300.8951856,261761227.9438434,288516649.1065018,228861970.37699917,246325694.59238508,292509116.75681716,292094821.067296,216605911.87239638,276174521.9107469,299190235.43524647
250364780.61033946,262609889.1441079,289422031.97246134,230570404.70159644,275071582.705239,208026445.04464576,240074678.735161,249308263.00368425,237046576.30558765,260173933.90987518,273513082.4833298,269792894.4230912
243027622.37514162,226681754.7778495,251010380.21199495,201196165.6962491,258376783.6961754,256653319.04882252,267715432.11092928,249206156.73634997,299422469.6705713,251358164.78944603,254475430.69050437,205482345.37010938
244967994.57454658,263630421.35776612,260975036.7699596,241880603.32051706,262559582.5491107,200959390.49602246,291195716.30324554,264563720.42603898,254459668.06768015,268675424.3456774,263941250.65858218,286481685.0924379
279216578.0701517,299592043.67097944,238374481.81034145,287838188.06441694,258552134.54055038,256271576.53934738,234663132.9414607,256177682.8522989,215664054.07154003,239978671.57619384,267953945.108489,242066971.57249123
275805253.5973269,263376322.16797778,222560477.25623783,252590078.84068283,221579528.6320192,236947030.0006799,277730798.7660518,223300227.494498,279580002.8565909,225307328.10164925,218262517.03754148,295806193.9763693
212142312.32033712,298643672.9121438,284959771.13859475,210084594.84507376,236294545.88135555,263845486.94863117,227279790.36707637,273740106.25260097,252067089.58915892,299713195.9583842,218734022.52571803,296278704.78178596
284461295.89065725,270640329.92553985,224124192.1585917,254420178.08510312,226649024.04179174,258943463.57609627,204073093.44998547,223735003.5961231,231854287.28526366,237657605.2191841,285507398.5995675,206091818.58780622
200856840.4015433,298449707.84087443,206631137.14348927,286328269.5260471,266297552.7607542,214940210.96832615,234681423.07884982,200387283.45227695,284750038.78775406,229573029.39806256,281518103.51808923,254998499.57677
212358440.82650822,200934914.9949542,246591493.87137562,204902662.3968202,274010245.67909306,285337468.2360866,298980029.2094398,207152637.1856107,256745792.75619376,239703619.8952188,215154898.41002756,217958106.5735805
279786579.99637055,249993578.8933905,233857382.76851568,244405742.93801737,266289501.02812624,243909270.7673064,276050748.53710604,205186087.53688684,211434929.97309732,203368762.36548528,236654186.05085972,216175400.80945998
239867617.93913618,217092787.03277957,238409306.24402303,275310804.28213096,225670703.12622145,272507249.345513,210064134.24044776,293040667.4383084,226044275.33726934,215502227.28091758,281889537.1359657,206713173.1757664
289209277.38021016,265670299.51055253,218961691.62478766,236642716.27352887,219279441.27518502,203900626.29588184,268866470.55841357,299434630.727817,260364118.76376712,247130396.75945607,296186315.68168545,289864725.609711
294815665.9238621,267550476.15180466,246487233.04017222,290644358.61130464,293792888.64955246,206213040.76207584,233383597.02113456,281644013.45326144,279541161.7448308,205223170.69565475,211228383.9374098,242482500.64385042
208556936.74738637,200757064.37904593,281233876.85105187,279229804.239746,242703225.78770953,203050613.13077876,243637028.35934892,263982001.5863776,243913064.25616425,288001669.3586616,261515194.1854995,249874190.4184902
298560702.97220933,263894709.0004634,244335805.2648706,273731124.61264986,238479319.58769602,242152552.0928931,219344029.4814476,229421181.64394528,293270359.8528651,256518990.59180084,255697938.32461384,264106223.52211303
210303557.579554,267716168.29469016,278269782.8657142,221780316.8125129,218968192.92138833,246104738.05565012,208149080.30855235,291491899.38648295,239473174.48884,211755588.59449777,290806198.5521999,224081190.30463114
226597699.84706286,291893573.1586215,206739011.2906413,282227571.88095635,210884296.37806946,250715349.98923385,254372660.53592756,268952858.6176019,299319685.9266748,234518128.35761556,294582727.2283746,241317658.77919084
281976566.8298258,214667303.1296663,237911066.08630806,222652335.1221134,222853413.47409374,278741175.5774362,238375693.35640025,233481106.97337517,275836167.68895334,221645664.9783219,251971716.22907263,217695779.95781803
250425350.37281963,214127160.76818934,288848656.318776,297788506.8982116,289843696.00519437,229060965.39268702,233036969.31483123,294644433.3828019,280916567.84887934,299350819.90334374,292177429.2139077,253352884.5366317
228461284.05032703,239023825.80897817,266025417.40060386,221901313.50060084,282767922.10701853,285299182.08868814,254122114.95432264,239689004.69518086,268944491.54456955,226992855.85477304,253663807.23823884,244732752.2920025
288345886.09332764,215956635.00474173,241037465.32929775,287202332.5521875,266549872.9746158,266088282.69448042,220643907.89049745,221411710.5376411,282905728.6432787,283041956.7727201,247589026.97327313,283562224.9353083
290506885.21486616,277089247.55413145,231925300.00231785,233275864.583616,297426461.17347956,207191090.47063133,221645897.16958484,209380979.89619315,294294902.8774181,246051062.47621,218063676.5247324,298579172.2424872
256624053.5504103,235294870.78616259,279580260.3763957,210570663.91232914,202749893.71764734,211934228.6260851,208775510.9310884,291088659.63355404,262960378.5059782,257903367.9385976,216529389.17946875,281718571.7492942
223513581.42817217,233501742.48470587,231270628.2711709,232633954.3110695,288134684.5856668,211361897.4755779,241589117.2648484,213218186.7738625,251821911.08140078,229467243.96523392,219894783.79948223,203329052.04635105
290783898.5589867,250655342.16621774,218370224.30067724,222339078.59797207,216039103.79415157,250016258.43393245,218531121.85239133,279341412.451907,205916545.98744863,234580236.62826067,206680676.73406196,260422312.00228584
200989774.8281399,266115752.53091404,209514861.43001574,299487029.9687059,292214011.2303197,273522320.6213029,247173486.09455752,255621826.02758858,266235185.83073053,262672315.27607432,218700066.12143475,273390827.64252484
214899928.15222836,227055614.91690257,243355845.0933698,200978907.5256842,241094585.7191525,281336762.5041865,204254237.4721032,278657496.7299165,277719892.8905899,272259055.1707145,259145727.94015783,275687675.92885697
202798436.9325291,245440398.24174157,223763096.60435522,252723567.1420401,213091317.20319465,207995890.96812254,287390552.24772674,244307175.7855637,200628332.06494877,292875610.07105637,220505542.5141452,273839479.15692914
256884770.75210473,281520614.1239492,292664491.4400571,267133380.8340906,225466307.35051173,238651048.50826132,244853329.85981247,234472259.24876678,263766220.54260775,211232953.98084757,262163533.3287607,270660666.527849
261091971.62274408,225326398.28836477,298924773.15806764,255471199.93779916,221536545.08267266,231273229.94008484,297134102.46038234,285996495.1644507,268877443.34945446,298821040.5307951,289656359.0953512,293698788.714534
203259430.16706222,238199028.10984078,251362982.1424958,264325094.9345125,238968872.23154062,284151747.5630895,228688893.53095135,284548148.69428945,252699681.10540718,274344721.39329064,273019685.70380455,283417200.670394
278964497.4896401,203955134.72562277,209768758.28946006,242471914.45901155,241237027.88843513,208766013.46615025,291095139.60878015,207653567.89904174,209284314.37228996,210518245.33639252,260494297.59036505,269390598.45558757
242365537.06511968,298564441.4822636,246977276.61378837,214625746.50764248,271882490.4548808,236374324.11721843,238296073.4814283,226410451.8251726,281537126.30336106,279664944.73873544,291280207.6158088,274571680.64018524
288323367.6083729,262769424.51420578,218907942.98508567,207049442.27604908,229451843.02266425,256987512.73934892,208636301.3211888,268998545.16745514,245371750.36649895,274641893.58068335,250833772.16591677,234755692.1729463
257866938.35059085,290390086.6462251,239330455.82025746,280843459.7777346,236920614.16827884,232792998.37089083,201397091.29407302,267014615.15049356,271142392.53994113,208412058.47606036,286437904.75697106,261093778.4264748
273273480.00974244,250213461.09147987,267701811.1811841,258228471.698262,259266424.8675424,290393758.81091744,292202063.0490758,260880921.12332806,253990389.211239,256724806.34488487,285867026.7524176,266848690.77284247
202899061.7461041,245198362.39293867,210464279.36578766,225552168.24920174,240788981.52868113,277820337.98816335,221517405.67231178,215225511.5251769,219270995.31217986,293904803.3868771,232240843.32611614,215054897.95461327
281634793.34886485,275795323.6399334,255160003.1577751,274588889.922068,268357631.94971526,223792037.31323773,248426395.5918933,260919835.50469947,294742057.8596057,246265239.85221064,220772816.6160638,224386880.67013866
205865634.22021523,260297731.7631052,232089245.45615745,226173582.7553486,201712734.9261837,299077116.03757757,227048846.46962985,224734769.85819295,240649052.44172573,298285474.20429194,202463035.55642024,247552251.73663756
250966214.93868834,286516784.66703093,203108620.28110224,227611297.00377607,242755891.2238975,214456867.27785933,244229985.72335422,259206079.72584638,203805441.7293634,278426093.4184302,209630981.28230548,268803367.95336086
293035138.0602902,282774177.0156397,276527070.2415382,268645576.12298363,219442847.16207552,209324244.59705347,292084629.93094856,239559779.86352992,260375577.0967851,201003580.68728018,226380338.9605145,238934733.44303727
221886971.64752954,213241475.7424144,235583029.24938732,213808152.4129146,256675401.07339793,284676008.52609044,223435457.54079384,277523981.6719768,215182855.075757,265219756.7542587,299275637.09698653,226387153.33056262
292576334.7032299,284494689.0510742,298579126.31821287,290787798.8163319,296578793.99341446,274414843.7616622,278797776.6918537,263278010.99593988,219231157.63853338,200631121.48629308,288828701.8849333,270099387.9250238
224465135.1268104,241307038.999765,256239981.93879557,220263544.22254303,256893492.33808726,223000802.81015044,256323142.8044927,234875513.08012283,274056996.43184614,236468270.91168588,249356894.82445794,252829867.46245113
239917090.19556993,292845665.45330566,250036690.78708848,216287952.18174955,220686729.64112598,223914307.33812028,285455334.8430771,231561048.3634559,200843712.71659887,256114347.69730863,299440337.2097078,258541489.85128176
242940897.21593183,288781794.8017652,212360871.25825787,236464952.12727606,243221010.6409936,235941171.07428038,214434398.5799175,278356211.296071,263265103.66798452,288759722.6522532,237297404.27901724,208764362.29503238
233139471.01357657,220270965.1416208,268530931.8690061,247125582.92437738,292371993.72976106,241204528.82230413,238937954.02321273,249323969.46961996,250211492.8564648,274998338.0287027,279800683.76261526,275365099.3359174
237584936.57926202,264293589.27293217,289414635.1390269,298413062.1077581,264057232.9785228,261811606.9821474,256476910.33285746,293392502.8582407,292509074.53235096,280256218.04351956,276435103.62978613,233623931.10943785
239485320.69562548,235306928.24951854,297229035.79713386,235230007.94411874,224977685.02324423,222749595.99142227,206393467.15571693,262393330.19387105,289685409.8944525,250583860.7353633,295160264.0601175,215298372.8297483
211674416.42289293,215792738.66807115,244620917.1555162,256338378.6037408,279747426.58312356,253156895.60261917,297312881.6929853,284637681.4591843,222501907.44763535,238845188.34871882,248927977.3637403,251929972.81674722
293933939.54042596,242862169.47769788,206832115.87925038,237866444.06433713,221640499.9144888,286595678.3036861,231046716.19742557,223392945.7538248,243021965.4564012,206703372.35696307,253083495.32387906,263467098.61916322
288414389.70056015,205236734.12956393,214184986.5890475,233362973.0670421,296160207.5834719,283628954.5826794,263533426.9193974,244403572.41836414,232857890.0876395,273056068.1532672,269896105.8303158,264249861.354283
285186820.3498483,260764394.56151727,279914683.30452317,257078632.52058932,245672819.42666018,270331733.173539,202482111.916929,208414691.65707883,203705687.45535517,297421696.89628816,274484660.21161646,244811566.13936567
292459237.94437635,240442680.70765412,298617481.08700395,200131588.09095722,244187882.69589716,260106445.59049743,201612841.4651133,268442324.7048588,232671224.15855068,231341314.86700836,237785920.32718423,217157328.28514352
234632428.30324557,205656086.79008532,289465963.7848071,250018332.72387367,289271313.1650186,289852634.5690465,259425991.08429256,213629143.7828607,288151897.2663025,202332064.85891554,298357073.49642426,248046018.46637514
252252430.62493855,204289377.26175871,260812469.1765545,280680414.3829283,273402118.97158897,256481089.2922811,234480422.7793437,240900429.7245123,213219541.1121586,246463112.7852669,281432477.6791946,253383782.3310595
299672898.63703513,277569892.4447529,215153481.62980255,209817480.66704857,212880315.10558537,298483654.0441064,260066162.9682885,213977428.36695322,217042069.696923,241035554.41749135,220319454.9514495,250138198.4591084
223146183.1083373,245463207.81783912,298087618.0133558,243256468.2250849,241335675.50215557,266555168.18795145,291514319.8751154,248389378.34232828,245391373.56348202,280624240.752441,203183156.72684318,235029938.57310188
209537098.58538657,240046393.37932926,262746054.68362334,251869620.81731644,249265557.40781125,294187032.1268174,282429030.2855289,212046004.37226543,285917354.75225735,290837373.90207374,251773661.79598725,254793358.64604428
277618249.4995968,257525899.82235804,284235446.9772164,274423024.6351678,270767365.166133,287796769.8130164,200557107.48324147,220192977.26766816,268989129.7891366,282395946.56392777,295091316.2615324,229802348.46723118
297394825.284954,283231442.4499167,249387817.5597259,246602206.18251324,267337254.01832703,289928424.4494742,261043772.42323133,201950523.08247265,287388956.39771307,201473710.15920505,201202178.45540297,237561853.84331453
284954096.73916656,218759657.19563988,264519985.2957496,228034600.88757834,223027785.3682707,233989937.28326482,260758241.2838316,207606697.16814104,232204761.7092248,244580921.04801935,238299324.40670687,206193181.64412457
287275259.11903256,237982085.3082573,218559346.98739547,258651759.2642588,200607793.44594342,251142661.48821276,298706815.9723422,268769424.73656386,269760216.5508677,259200601.1775077,244427299.16080418,246156432.52169245
257055127.2249362,231606355.75445682,206950281.179928,212853173.90035167,274797840.76805574,294679730.4026648,254595792.79259086,267186816.76887885,263234790.87369353,293721520.8511674,245770428.24206412,239318826.3059055
289148926.3591628,214063979.1966817,218180898.82985988,229916495.60993087,236838277.12232876,229218240.21879545,296913199.8376033,265132872.14772037,269618638.9671386,257834124.60379788,219768919.75804308,291418115.8882228
253491563.71980396,221698171.36218414,208734707.28249472,240179045.20992008,245532023.6651629,241622689.88962108,220431080.9519061,259732323.4504257,299229217.0814492,280686697.11424226,243172131.67912763,295321170.192638
246971516.02012318,261880711.9142672,259694942.5749406,237048126.9628661,222528371.6102856,268962792.5342368,268552615.0660487,239598737.85038975,269310612.6538571,273382731.61458087,213105349.6926323,267602335.634197
257179406.62388673,286381119.6616685,271025889.3931831,200474736.58210713,206333753.39073825,240080255.5851,296617955.09366786,219404240.5738765,238950517.3679665,269794166.1462975,266363359.59444305,236590085.01101866
209250146.1644084,222679280.99323696,297470937.2307195,262836198.85417888,275491863.14594305,257044686.11674047,291981621.9376006,258684850.6414959,274085763.56136596,252709917.86750442,201717927.23024184,201249232.77960742
291867619.3529293,286710855.4313503,224508508.82782033,280082279.7865731,272279304.66314846,264202120.1213403,281073620.2828537,210550814.37462363,212314064.35684383,247488778.89721546,225116649.85219547,204982912.7918649
269057501.1161985,274161270.9149798,221815741.72321036,221990680.19543177,217386487.1860804,242902648.05350286,215414900.29663777,281013172.0342628,200067953.09497404,222856434.84301984,275809482.8453543,213934994.0996945
285543685.5640923,230576436.1865688,292281405.19191617,205663050.54446575,221054638.84113133,239919944.8937883,238083020.83334914,206472448.13572937,213999383.68892854,284431139.7977174,282338099.17187256,209692256.81370825
274172916.994023,261689652.82719806,285419766.9787515,224981225.27266476,236822146.6170996,282270607.50759304,283777313.8968787,251565683.2907295,284540898.254169,205254144.19060364,212028024.5914417,286473725.76915896
260091210.34213126,250067185.952157,229877263.71087077,281639193.43289375,289179935.76286316,235975580.25086865,275447454.5537056,233817014.64783916,216494464.1695401,266600142.31782547,226110873.40337113,276434274.2584938
211509646.13457957,263608512.10135844,226979755.48442093,237415274.33703408,218518879.4934175,229156200.0927289,246672036.14988965,270800904.67416066,275422418.4594872,277852502.0648602,254256538.65702415,258999374.21010694
203419065.68231013,233322204.12916088,283340324.85276634,252072400.37288466,219895284.98581102,258066207.78249717,252620991.6172442,242488081.82109424,299324060.7943834,299759911.99486476,290086599.12644625,223227874.52815977
297840335.2891172,220005099.58860427,269872590.1904321,245262738.43803895,202969848.70477298,263793140.57921758,210080694.3908045,221812422.51827547,208535715.69888172,278781778.02546215,261932835.40308046,253109323.25453103
238466576.61339012,230738238.86641622,285910719.1054889,208443281.34510252,269100660.8300394,263312168.79725084,206410961.63404456,255670388.5178716,290009866.368014,291359579.74770194,256188839.42912376,203754306.95611295
228597806.1940411,277713218.67218715,213618482.0820659,221173133.91265908,238594669.71755946,223424239.58408704,260848871.66931602,246850888.41332847,295840028.22540015,236990393.13126412,277378156.7073243,255215581.18715584
262861191.4282006,227305733.42465895,284149053.8837865,278750637.91023225,288213620.7021616,260959839.04259393,222451497.8786949,241632706.56217963,272126500.8621214,241838382.49328673,283984280.01628727,262381079.36817792
293859021.54157704,227138541.8602483,206581035.23722592,216063315.1038393,250419246.0911124,292080831.4158247,226392782.376564,253789737.575198,264472301.6277643,226026211.26866543,222230931.02793995,274519565.90902984
221872489.84881362,270617516.46162033,269741374.7369925,209726112.7823848,211376528.4712866,297183699.2397219,239370341.59323764,292997587.4347027,241067675.66497535,260051571.1904019,229356056.3315872,253087075.43072492
285795971.6637045,204859882.79410118,204857545.2104506,200035171.66667476,202895854.6676981,223065072.19024682,243907923.63395256,295919955.09792733,265249524.74740332,254054252.80191675,228413695.65993598,212919780.77110595
248127257.93957,256628643.15099788,265275402.40254548,240295945.42784402,273551087.7749775,210651682.81202325,254205037.3601497,253530095.7289885,219049262.75883034,200417256.327434,291544684.33155733,285518767.564287
259770176.63680333,218446583.5469136,273045101.1220066,272033427.98021996,274030999.0584631,297288827.4373556,299467844.07023287,237423162.28235424,234165480.54957858,236665399.30126804,277585941.89296794,286740116.1557657
296827363.31459534,209110090.50296476,238303283.03184164,256078932.38750598,266002606.42717427,221393527.9994949,260780604.3216093,212425098.95495853,233629046.69917893,205593766.49526575,289981998.94095176,247210451.01561177
206459075.2832168,224342451.99927908,202816593.6058301,263260779.850159,224676024.60055077,257691002.212409,287574568.94331175,245266320.15954393,259185394.44684204,257860277.01372194,246277173.99533427,221286520.80989859
271415357.6642293,289961719.2666266,261102884.06976965,289760547.39766747,237734498.3058184,299565068.08514655,206058471.05904675,245630504.89663473,269190536.9586063,223521297.52937907,201814689.80029088,295208704.88575864
205244400.06279078,282823086.1052367,201844000.33262727,246193108.3531081,279398122.6513354,243091819.9164168,202743595.2998562,231607698.78599235,266863375.59071368,218387152.06421405,224301930.40396821,288597994.95577985
208124158.92035666,260909606.3245491,266935781.4806562,280153160.3670029,262779041.29687566,244585282.5910203,225662555.7451774,222612393.84992728,276611391.4068705,270673345.4809538,287867414.34119564,262390824.09044227
259124377.0731282,293729552.6950547,287963681.5592828,211022618.06490216,210431883.42159146,223596567.36547294,231229182.56709903,252598490.9843654,235089021.1513531,220372748.72154206,210964210.96061194,265229739.5579012
234723496.1954415,288015683.22237825,256654156.4644625,295560218.0364622,234147230.45089918,227640196.06627944,282584003.51151174,295102734.6060937,244583937.2485384,268879247.150354,297422931.13086224,293233939.11713356
230899184.1641447,222792732.28637916,242460757.4068848,233134493.71809652,224107071.01948234,250512869.80681527,222877015.17398578,258799815.1218127,265656882.01437938,264150308.95951787,273543034.86306125,268186070.13040695
243697652.71083,295830100.94407284,259130997.95418128,247270200.08637658,269911148.09928894,281134006.67636126,206796217.72360578,295918655.6753973,222386357.68377346,230210717.4983007,213332340.11111847,271018532.1812083
233072408.53485647,217425865.948334,246173042.5364282,265744548.67016336,282073197.25629187,223546443.7543885,276517100.7501966,236263480.69820455,241707868.24255952,260435143.46380392,271864213.1028885,217057420.45835698
275354154.15184766,226158563.5788057,218642433.27699476,277679470.7175486,221426367.08555633,211288950.82547802,205190218.77027455,246747290.42552483,252617032.8389185,292129409.1339465,260752897.97864968,225299813.68272454
257458096.11240974,236826790.25549164,297892828.8146092,289935747.57915133,205360989.05225778,278354380.4478763,278025855.8153088,215203569.12557402,254838809.90056446,235167357.91183504,244596544.72257438,223203540.08480078
206799820.70219713,213409620.69283485,242444141.55371952,229609225.46224305,274489058.9128409,279924072.4808659,206729240.9746199,291187639.49503446,290469488.8089435,246888350.90177125,241450611.1676305,269587929.1751617
204405552.15355575,270702603.8706517,296031281.85234946,221966828.39514267,255651895.28833407,258037800.23396054,250967786.60483548,206584300.88017014,215264199.65322727,205295327.89000067,267085801.5916227,234387783.90438583
208254329.52439246,294450318.3295521,219970645.0081144,219350489.04240233,256753733.13837948,256019007.93442827,200124583.83101457,268369278.14878565,253952029.19623742,248299703.41167966,297277594.89739704,276676793.1285061
256263421.23266143,210413147.6646145,229703557.66951486,229399443.18483776,291933899.05278975,257442238.84283492,289355702.0451517,200402891.56522304,210719664.6895159,227512151.90773654,278819844.96158415,235894324.28239015
201505433.10624152,294782837.30335236,213462343.31066883,226928517.03679615,250222002.54003376,227433153.5468172,200752588.02425054,220110539.52950114,270462533.4708851,283241672.11624676,223449599.37431014,262121860.2854369
210287515.04627085,210209303.05526745,258048153.7621874,206251620.37493894,244131791.03983262,292601306.27669907,280121323.25739485,260022151.90352222,243363158.68301103,209135661.56810716,248316262.39366487,232688227.35269275
299541686.44816726,246026131.18536514,211778260.41430858,229534027.6046642,292547926.47962123,204285575.40339142,227512238.0218122,283184641.01156795,288078508.9560363,257679716.70940205,235041956.34895116,234600717.5327074
239389941.42429504,253451827.91355425,255667489.57680488,252027392.20085415,294675351.6872039,233894922.57263193,277529047.4740483,273152744.7869075,291621586.7682295,210338123.0314209,237366055.70256212,284126918.22944134
211394756.98037398,281602356.418997,213329128.0646163,265187298.30118302,233136754.3434004,225973316.9895609,207944751.73522323,263681357.61019364,246130548.9906553,267917054.5722491,246343636.52491853,255768527.54361808
298133670.3459981,258985862.5212216,285967472.7908018,290047027.4274876,226476645.01106176,264828130.42302835,233019810.27882338,290572240.54504687,204376478.81960145,297559991.69974416,249403768.29246214,266764620.1933018
285345042.66255516,204122417.38903582,284149942.000924,275451890.08016634,290237082.2688848,232394512.82893503,234674589.43037528,224653040.34745878,259781419.60470334,226191919.68269333,272980452.0053341,207057586.0491675
210847616.08749846,279936419.3044823,263769638.0391386,290715155.0722039,208144366.8509503,216320545.0345294,291833060.3701694,295985649.7244105,296229117.58498275,299992582.1039248,285144945.3259145,296310476.1628055
255046812.21651664,290367647.7430932,207174645.26003066,229757045.67532232,285056146.1928464,279074953.90364915,289694522.3184919,245745514.90253702,253460981.04047513,281857653.121344,263275516.94166255,292109694.90103745
240483043.70417443,249127434.06841177,202930696.8027275,232986605.52325603,210266551.57072574,211863375.77063403,221866868.51187706,276482531.87602794,287571576.762451,234019820.91682038,218708799.57408604,258497377.69654736
226906024.49247777,267284447.7861237,200495485.80471689,227622275.8680215,286123661.2983757,252403446.54924956,235462365.9804181,217397251.55810118,234977316.39795014,284795370.60421526,277332655.34064084,216526837.73899385
293169068.2498643,264285177.7707098,276146063.31149083,246388416.4950787,269617280.3081642,234887866.8819906,218685911.96753916,214000396.82109532,231613278.23312172,202739443.12355155,240744003.3364832,223710215.83590397
277176435.39536256,208128397.40362245,243891525.50257975,201563408.54829115,206385567.0570413,278032457.9335133,237812285.6323619,267678699.73136568,205682031.99057603,207674310.1339548,243784635.06443006,224540363.57804045
217914803.43380725,243217121.56159973,238119754.42368343,279348487.2137717,293673364.4225352,220234531.7257028,240612676.02424684,294017532.64602995,274746747.86014575,297443280.307461,201798892.1120375,208863675.90456265
279018858.8913815,218341620.97480404,289560097.24777186,270635062.0247811,222240746.47070327,201610733.80200908,272709421.63940364,238623379.18318337,297155662.91364485,234571546.67186484,245027954.99962276,278339056.95846725
268488167.39911586,209415787.09365794,254118884.93828738,242672741.70285487,275198015.06424737,263103031.8654271,211444507.46441704,208506312.87252864,294718607.255149,253575152.99739525,211334531.55861273,277911886.5928358
285476113.9207511,216765023.40096837,226007475.8974989,275229523.0458063,206354731.27359095,258270269.2218509,223946482.24610573,220518388.50104323,228470450.92265144,250436569.4230341,228842934.89423662,226989442.79495618
244150701.93502945,280776126.6978622,268858731.6738024,266031967.15259126,276674023.86252165,233996768.27876723,217136859.46163923,252343558.11797178,244884858.42871013,211216821.19171238,207361160.7537365,226089462.81493714
213354719.1143455,216345937.1588357,279502168.8160086,207299591.48528138,237721281.069219,218517640.17817703,289886984.27509725,240789570.32785997,241024930.39237395,243099634.65832096,247861285.003276,250627887.2336832
258729097.70872337,286990980.93633187,224956544.9815572,291949008.17935944,224529136.65213737,283924903.1821445,222526933.29623976,252777836.54513556,233882915.09792012,291868799.5218778,212169543.97313672,289791696.70037824
233147389.28887403,292077409.3603592,296206801.77869326,237398263.88392958,257829007.10137388,221502518.86455017,270878445.7742559,218233433.30627623,219067636.78069067,293907014.8851116,269881612.25130856,212362925.07933402
236213506.0187548,206663197.5525846,262924768.43597114,271058555.3596518,271376808.0184104,267734539.41542056,283149408.753159,209426878.4334948,230534444.66596282,277213329.0642785,234114833.46771887,226542897.92944264
229818620.65943694,251672788.1318491,218559430.3663888,209084498.46315008,216607739.60625103,276126815.1750101,255779713.4916531,246387664.09708714,294161504.68362135,204983750.99142906,293317897.13365954,268651454.8847977
266633013.23655087,270978393.6094665,200183753.24192807,279888710.36713654,252331297.92423114,251739890.5132428,294986231.25047,255287326.13493118,274456034.52936,238822787.30211848,289677369.7121119,215303084.02187276
283469329.6386582,212941846.3532956,206308425.3180178,269607861.65282863,227824100.9796809,252017451.08680534,235505339.46226254,228009469.53251106,253297256.89098623,224885962.47775376,275913187.4897147,279819998.68064183
