0,1,2,3,4,5,6,7,8,9,10,11,12,13
2473915063.7536397,2621409596.3539863,2595394680.5361314,2826353303.473456,2168489419.5572014,2576179512.802114,2308964407.5162134,2384245314.528986,2362544342.2612624,2085898425.8286748,2217103263.455914,2935134744.3703885,2819485468.8106217,2349272327.4322214
2821256351.366127,2789038267.98462,2108342330.175299,2124412344.4002163,2042224526.9902275,2517991866.112242,2021087064.1250396,2421615286.385228,2841357893.2336774,2942806719.8702517,2717128778.442539,2415609963.3177733,2192490618.7866774,2198487567.79354
2561937305.875869,2468487914.425615,2313518338.3291597,2862045554.059561,2224949720.08709,2096817573.1600742,2368144077.721566,2294866599.8217077,2374305607.028755,2309097007.545095,2358779948.4734015,2016878227.1434953,2711658497.7627654,2063636446.2542124
2341057479.7931495,2710376234.3842783,2624042685.435753,2926615956.2895274,2214939186.1806417,2638184875.08182,2466966602.611537,2113212198.2833257,2899153574.4072843,2525792417.3792176,2139091322.4826598,2722353603.6647105,2800251620.8076067,2854732435.992464
2767768927.8317556,2989172437.4520173,2467936703.708557,2495104187.3982034,2416892670.5655923,2211306191.3326826,2671124304.836518,2347989020.241749,2157043520.1590915,2656812898.711768,2501633565.472329,2492748342.1533294,2550454103.7014265,2642598086.446248
2801599708.4821835,2043192555.0819848,2468542455.49083,2567155958.2315807,2091861749.4939876,2314869297.343925,2170609772.2781057,2428877539.0021305,2996594869.343905,2252378319.54509,2754621217.862467,2025806772.3396103,2210412774.343216,2236339808.255204
2492513859.93623,2499376080.757119,2732072428.963062,2048625788.2175937,2739953042.7971907,2675243643.1551046,2508428545.5957637,2786189188.908936,2729567921.001932,2582872417.2396173,2308333058.571025,2497814660.377654,2896315677.104691,2256392763.4588265
2173337750.800179,2040976556.6762123,2585295653.6858892,2626228593.9619737,2203004961.002824,2062075546.614614,2095190338.4380395,2131549590.006756,2824208486.8495445,2752657352.194768,2009287926.5893977,2331614339.307766,2692441698.5236406,2465240733.3184714
2330729119.564627,2331293244.607296,2442744317.09879,2267284224.2708607,2825002812.214174,2338531214.695584,2770143266.7970304,2094085353.9159665,2685568335.4341035,2628513736.709527,2485816953.0757256,2157306184.5424867,2939361375.165978,2766883802.3897786
2614393905.6723356,2224047269.1591053,2381845779.207805,2764203180.9889812,2320314296.977294,2889639795.5416393,2998755890.832794,2599631774.1684437,2005247737.3799772,2746109696.485383,2062988155.531495,2169276954.154123,2375466412.5829124,2397479064.7917867
2683184175.2980056,2312378243.474421,2206406429.544677,2713382267.165704,2101274698.6323414,2087727225.5658612,2755883755.5761995,2271255009.3141503,2298853631.7980895,2613340590.1651077,2138842224.9346828,2903834408.967584,2248640278.355687,2889921399.960815
2699978966.027305,2165203433.3807178,2147549048.8919606,2607656339.1912694,2236640959.7654924,2168507738.270947,2398522081.814833,2443756882.109411,2577659799.814119,2782122754.299042,2102112628.8485937,2240047513.7113543,2023729186.8176723,2375686264.5619946
2575096267.4185205,2705526889.520595,2019209503.7075868,2951171346.382051,2829296469.793339,2432534815.964658,2451127621.2112927,2627877563.458149,2235126209.615462,2401249183.158425,2134748102.1009042,2304850594.24606,2461291289.3480673,2913498928.802093
2250893542.17083,2825608769.193991,2737634611.617139,2628642699.2717004,2917827264.9575734,2323610585.214202,2232106234.024976,2751457878.4723697,2680706406.037084,2919530511.39132,2429153144.7664766,2870477158.2734685,2894252790.52934,2121137627.8788183
2311597570.5198226,2160503998.878451,2802978520.580024,2859182578.777783,2982878158.2520814,2363417779.7558637,2499285061.0942926,2037205599.1814792,2006617433.218548,2461060951.292349,2120091105.5861638,2627293233.3273697,2408705348.6306458,2713436973.7672157
2833600982.844645,2601703654.8088913,2721462668.4088206,2708246549.6730914,2981561400.3207426,2759656285.5482645,2185984093.9038496,2059075548.2051084,2327565918.794973,2178510695.3683925,2890132917.978294,2872913786.178656,2859147758.3446236,2296741131.351285
2922894047.660062,2474103731.2280793,2097438030.0013857,2441980783.157653,2891124018.611504,2381107071.638858,2258744475.4709253,2880589004.590111,2049149179.777273,2255461229.586013,2614435394.243266,2566128916.5056396,2237962036.1563888,2825496799.2417235
2192024261.1206384,2255627234.407154,2228991261.158241,2051153443.809325,2211741025.816706,2671868751.183945,2813453897.4897213,2825162293.4357753,2978491025.9010015,2124069467.8335075,2455068867.4877667,2036411068.3621805,2622549007.4888115,2335283281.3166833
2628997336.4260225,2880940970.314613,2732085023.7222166,2415003872.2730136,2017794547.2166834,2577099543.370423,2478475977.437398,2609288537.025371,2088347634.113028,2379787767.7285523,2535516378.7375712,2271501875.752414,2010049396.9907377,2880004836.5047874
2298477710.207119,2616180504.9283504,2524084108.728471,2220804685.341168,2230586669.47557,2843507827.2366548,2206278831.5187163,2163057186.727711,2447508933.729566,2303960097.601816,2711894214.635703,2954011659.714329,2810062966.6459846,2355172275.8117576
2756768140.3648725,2881296625.680408,2165391833.156672,2274044612.6786675,2256317265.1661477,2202664605.8550663,2429269555.618584,2258211542.185821,2500060230.533286,2551913381.236913,2247836626.2105875,2256175541.166647,2626673257.574545,2249778581.4119906
2340353092.5972958,2165638527.8126106,2681760167.272782,2105940556.6907876,2048356889.3757367,2629104190.717622,2120662690.9197488,2162700625.417181,2449547259.749114,2291831378.31528,2907514258.710569,2488151661.734583,2075821765.4868133,2610442503.2399287
2403605746.5719943,2426120317.8272367,2270618565.630845,2413241079.7970285,2628223184.1968164,2805696454.629272,2352718429.790948,2005764231.926773,2380221810.8616195,2204073761.7627635,2203420279.791067,2071033763.524715,2283490612.955059,2839595544.875861
2971110017.7071652,2537397272.3564563,2008085672.5265877,2114291124.2616842,2182625579.0342674,2377700292.8109803,2943177637.594746,2463831522.403303,2718746431.5366287,2128876971.5408967,2973503026.1839805,2200104169.351974,2675333555.0827336,2164754414.325751
2505748732.930385,2493459250.7214007,2923962011.8806815,2703782354.9795723,2715795320.702536,2076149490.095179,2675316717.9860187,2766835292.8419657,2694055038.162413,2040630476.9029498,2779406041.862666,2481059238.243933,2202809149.26112,2747377427.6477003
2913578801.825247,2841954792.2258477,2596569700.4433866,2734919545.275276,2423452100.8212643,2614707723.8375077,2287137787.5439487,2643462879.4623275,2078425939.53486,2071040893.336753,2319983686.925566,2510223439.5049176,2262863777.6447988,2255455887.437771
2696729630.8719177,2263513524.8124113,2417109432.7920494,2935177584.4349113,2196709214.6240416,2868627468.3039474,2236645540.8909492,2690055975.925224,2669774505.993422,2720810117.170906,2978012407.6565986,2530511328.9026427,2001535684.0767522,2157573288.5685496
2887585572.370577,2011672404.4191284,2161742327.0813465,2984405335.798138,2464873261.451305,2851170661.289032,2541298482.068944,2372029880.9194903,2830945539.714357,2025673178.1674664,2083969754.9692097,2036257919.0020695,2941714955.7988787,2874644378.9088283
2492960767.7252946,2289818996.157013,2140070308.3121133,2760012100.7050657,2132720521.5412745,2459488354.2763267,2907068568.32532,2824865151.203559,2853057396.0893846,2041054297.0381095,2713187977.9185166,2156798851.637236,2593511008.2511497,2930608620.56979
2866733301.5040092,2428342990.5854044,2322891725.4140306,2493541773.2030516,2995424946.2069435,2321475152.9769993,2685777721.1789327,2275174697.7153397,2372628989.16731,2547911950.7821865,2072443525.2138126,2363853645.4867535,2937671424.851099,2670315631.2263193
2314661697.4429913,2702775379.830434,2747840230.227052,2345093049.2047973,2593587422.281146,2616944953.2934184,2112161636.0350463,2059212499.9424725,2934921324.890864,2898031982.802761,2921760704.9968424,2911099694.24376,2942965357.55521,2069769806.406607
2359969952.3669305,2375394272.9492455,2065673987.7054858,2751487109.410439,2235472096.077839,2550175998.934757,2611646089.8290386,2997948567.980635,2970002320.9618874,2744599777.9510727,2960312240.154392,2019508111.7611434,2336172596.186369,2169055178.890063
2987063998.258203,2814020762.7295322,2798593925.463522,2143145926.9231312,2104271215.7179456,2258619395.5722675,2589782757.278952,2477144318.7939587,2651316497.9952927,2941769523.941936,2468788402.4262404,2685452548.520271,2943937001.5241413,2159885273.9589815
2050109146.3561277,2942986690.5212774,2708487650.6148624,2671404759.9204893,2905302217.6291976,2977433350.8316655,2514958382.368989,2897173604.1193295,2178011827.793136,2598051029.7331886,2280978219.515542,2435204609.996161,2936867654.9640102,2057143373.9316602
2999989085.526609,2871656769.5022793,2928505196.322072,2247189719.204413,2946232338.252519,2601593131.9337835,2483003308.1444807,2242010517.114193,2831982310.547544,2460002858.7254167,2243251639.113514,2642737767.302652,2051795006.3800724,2812965895.8083644
2328929364.7500553,2103643953.261511,2686781719.3693347,2389589122.0617065,2713646130.603674,2627236837.829731,2702906667.513941,2137920396.095168,2074956248.805441,2229441992.007024,2091392454.5856411,2743865145.1011577,2930371457.1032333,2629628367.4924464
2013670821.2032475,2692941335.0210166,2446838962.850702,2760568957.5289254,2216419058.114684,2370605700.5023556,2833256778.8485136,2714602386.7597685,2878496463.2352905,2406480373.347146,2491174570.496274,2656913164.6603684,2169516367.7753744,2488833255.7166123
2216229030.0160894,2024907754.3596568,2399178651.3913174,2775962040.3889494,2022974439.1670678,2762678562.842697,2703020778.6246195,2020653731.2944431,2521960260.620947,2222517021.6098537,2382142647.628233,2128921055.33866,2890162465.725402,2418683440.110716
2545479764.4707403,2765545066.1179194,2726401207.488199,2893466161.5225377,2925734037.518197,2882905156.55756,2864960936.701471,2075870595.6198463,2665336680.0021477,2807162775.6886377,2729847223.7577214,2435336286.287264,2990322152.558758,2487696160.124091
2790704218.4309416,2267906114.578041,2412757855.889919,2387100209.17214,2383744277.253119,2078577197.862947,2235053269.4704037,2162475657.602062,2800649764.4533024,2525300127.025268,2082694043.663083,2511886466.7562737,2740974686.396687,2242778409.8120675
2655338328.6704893,2774948547.729392,2863538040.279344,2211499234.524666,2140927923.1029727,2951615874.019974,2778310374.214616,2257301506.761157,2836917810.1659393,2209104617.0340905,2181903300.7132535,2398880630.478886,2810726620.810959,2388024060.49142
2419321437.229721,2593892974.8124027,2818309484.592526,2079103197.6885083,2797986673.721192,2792597419.040318,2261117460.7204814,2594945750.9587297,2952704306.4784718,2454459007.130239,2819799139.808607,2114351773.916053,2514825313.4031935,2860771226.7280207
2996232059.5389237,2804891081.5259333,2622344324.6899433,2500094714.537716,2490727132.393345,2590343280.0842094,2568233826.574546,2579300622.7812586,2520091084.806154,2398696939.438519,2005210782.8605905,2231185997.024992,2253423775.3347054,2007282341.6168144
2375222140.854905,2484866555.812846,2926500006.9524555,2937297139.5555797,2805528395.173478,2114706408.3160868,2792090674.061046,2803357591.864459,2071030552.9811084,2780108074.9705715,2824602379.3152013,2122823751.6323915,2880781816.902351,2121009772.4122567
2329280849.0611234,2475696167.0829315,2085390013.904811,2944819442.786323,2778927134.4331326,2132557587.7143598,2105070914.1257782,2265636135.493183,2699437880.2767153,2405872252.0934825,2425122300.9473033,2449222592.370227,2889424836.796428,2948625653.7736516
2065488686.1933236,2292020651.4069176,2879541080.742834,2007068885.7437036,2685992781.677003,2472452695.8581305,2881990180.205262,2881462913.8766036,2460470419.2807355,2748778395.755946,2919669395.589723,2201610907.5687394,2881316436.602235,2369935843.606163
2828790177.0070496,2374402640.075083,2315369959.0860343,2776217859.8584857,2326034534.0085907,2658441585.6232147,2460782982.2387104,2555889652.7623224,2345380309.0622954,2889238143.0730367,2906138693.4277644,2966744844.109143,2561957707.3894486,2622554097.8124747
2313131674.9552402,2001050218.4332964,2641047240.2414145,2814328793.281853,2527286380.711182,2495541875.4670353,2216346835.049836,2614413333.8622413,2407751366.465068,2321941276.050248,2777704315.877577,2010512376.822382,2471378135.3432484,2258022120.318767
2166036626.4448476,2376297449.7371783,2714809710.6861587,2755808133.146604,2264027414.423418,2921836728.1329656,2631084202.0149584,2559354128.2615237,2320822793.958656,2578668837.093383,2300265182.53519,2470654872.209302,2001628368.5416915,2405330197.376521
2133049375.3896747,2657383765.2754083,2044759604.7181795,2575733710.2361526,2339257536.3088274,2728028929.6366644,2566470063.501345,2098102088.960502,2929649334.68416,2147962842.8668647,2240029363.0420117,2497436360.551842,2977413703.797434,2624745200.44264
2639690990.2912936,2448708011.4195905,2273304510.67383,2540354517.863388,2695669360.7274413,2800796459.760948,2395671200.161013,2764347243.298385,2261405301.624067,2129558659.3569057,2358265334.1446705,2658999234.29864,2142540466.3336449,2555191976.2065907
2924134313.7103367,2044237098.4113715,2344267173.7768455,2427456989.9772773,2513849467.283523,2746632933.363996,2267024720.466369,2640861304.5968623,2050994632.203921,2042081930.8054528,2832414081.438875,2551523321.8285728,2818092611.522105,2718373267.8830533
2106240062.0660827,2069334935.9863741,2052165839.3067658,2834895732.8100443,2215497641.6139526,2016460297.6338966,2232289325.110008,2539839083.8140535,2826653323.414902,2149513569.522794,2356170650.4196863,2625178641.5410194,2079000914.3769908,2478017456.1252527
2723317544.140529,2922761286.730215,2021563152.5701668,2328210683.559625,2279156895.223492,2702722174.246459,2776103441.345713,2120514580.4507754,2908057423.2115917,2215049615.826783,2502526457.8988986,2776274500.4957256,2581520779.032958,2136810356.2593527
2079719021.5953262,2651608613.495876,2882460051.4159465,2478204406.470487,2006073627.8509314,2525783675.6386223,2296720436.441121,2594805507.0771008,2024524029.7597218,2419910181.881667,2797506722.979542,2996464885.4455595,2080402830.9193368,2878993429.023248
2036602563.667051,2760110935.987229,2387398731.2040763,2476470725.369639,2711429012.3755245,2273602453.956055,2370083822.277676,2434438872.2885466,2945826165.120764,2323418395.5907445,2171280360.9472184,2940755202.768172,2674611388.0601196,2956492616.275749
2239941587.194081,2660467655.1854777,2808339905.705567,2436916164.065899,2809584586.098162,2359362640.7812905,2765568711.744705,2146242418.4550462,2087512849.7195284,2264516391.5573926,2857335047.88823,2683925962.715662,2707422447.467642,2161745888.3150144
2418456077.874561,2848980041.0062838,2568578882.2510395,2807219748.6260557,2636076158.274289,2068901649.958891,2600130579.9651327,2507177400.4828777,2544662412.4612985,2263407499.4098787,2903410536.1895823,2061557042.3715317,2641544437.0427356,2395263063.76114
2387033057.8874803,2303392209.9039187,2989376544.3709526,2186817566.93164,2747802448.934765,2381179470.145543,2040881000.1881702,2153182291.89246,2545593887.838066,2375487148.0830326,2409971354.1073117,2617699521.5755796,2485858760.8020115,2035513991.742774
2839796521.1988354,2721643483.344039,2062279630.8024087,2924178880.4429846,2905468674.311611,2546217383.5057087,2894367343.7063665,2569499615.0951552,2092912957.5711403,2092886130.9804487,2014259923.7031567,2273226764.078246,2654737326.1624784,2033125670.197392
2099411701.9174428,2650362611.754741,2263467043.8421044,2437749723.8593154,2157450247.7055864,2711424979.2339253,2704882590.350959,2508239578.9894466,2211786827.45599,2632127825.0964255,2722289311.6287255,2044953106.8818164,2544621989.4055347,2318493390.397876
2392433892.5035048,2725785865.526494,2642553300.8767924,2833229129.9205236,2284732146.8049636,2725178054.841812,2026407392.6696877,2495241904.3018084,2862787479.006507,2465232531.6035705,2318990925.038405,2233963228.8310947,2348113200.8271446,2455992039.9883714
2740452195.857293,2572329594.6447177,2473973546.2934937,2523354091.9396396,2407079041.5843487,2210252030.7732806,2763998917.8498755,2578662246.976773,2965387450.04139,2025404988.4894564,2051114421.0908742,2942203144.6749635,2210545720.561451,2822496699.876557
2450579771.22398,2496450556.214659,2744831385.7726297,2101350434.9919949,2053003119.3663473,2653256055.7422414,2393693805.392762,2276325496.3369875,2043359350.8432324,2068554773.3956003,2187719721.4257812,2754530751.8201184,2792767690.4094634,2255395890.156925
2529893334.8151684,2092007768.029517,2256930864.24544,2600840222.441741,2712453861.99107,2396911053.923278,2204024294.5293527,2600648275.4818926,2588310888.23651,2765929962.926029,2580126853.7387342,2687374362.838864,2117334606.2062058,2062813539.098318
2171181965.8232713,2775062556.702748,2851456739.1016245,2841200733.4191117,2995845073.638556,2320692655.6065145,2191664841.840599,2039701273.7131925,2120047987.1753814,2858125226.2490344,2774642336.558357,2439973053.7125225,2918521308.325748,2954269802.7673626
2412347121.5373344,2424859181.1457105,2824963035.8009405,2685148847.6513534,2544914608.2584786,2019872334.724332,2525105331.250141,2625699035.8280845,2162934171.6557226,2461508307.307733,2572259192.974454,2041526215.3553798,2696292316.611043,2841928279.198187
2308382338.3634243,2219014205.2921295,2281557915.25927,2918472591.737913,2062439826.7173407,2489487139.685484,2933607088.2046285,2217741699.405439,2875399307.111366,2704535243.7147026,2076194998.5637558,2980783735.1307797,2104474291.8239043,2938035644.244628
2341708748.9168296,2315339316.129784,2824182429.961279,2194287916.5198317,2479975556.0173955,2821695961.195249,2797792875.696878,2805138928.356667,2587430942.659105,2809238672.7377615,2502294940.77268,2450808489.162144,2457605867.740498,2303570388.0011983
2529837699.0960593,2173206779.0892916,2909455212.206877,2906171013.6687317,2343858704.7461705,2578941717.656631,2480179055.430277,2802493420.8216887,2494628002.254104,2832159019.287137,2052928336.8271823,2494642066.0017605,2290007442.704598,2254056910.630515
2646057219.942419,2494766570.022725,2766323110.356347,2696289708.233613,2959988857.9232984,2546153052.374719,2145342193.5388799,2096231904.298637,2669998025.2982454,2108447253.1778555,2524124907.113091,2937846213.7894073,2362260933.2386928,2517593809.661962
2200139283.217972,2521987898.102888,2209289806.96577,2626952608.8860464,2613491970.3871794,2413859305.130734,2240448099.6871686,2987304736.3106923,2270632311.747867,2921036493.8090305,2343765622.758593,2465247456.9468412,2405282481.377208,2271501758.2705665
2857167732.90361,2973052409.7401447,2316817246.036377,2039558520.4685273,2043434871.3310277,2730259684.034934,2458634958.3543406,2580150684.6209016,2556631539.7424808,2190033135.544671,2648324314.5142026,2610442793.2391376,2933509186.546984,2902786160.667905
2891231770.08327,2093726639.0193448,2933126760.26496,2869645922.4021807,2734480607.79845,2965975160.7003293,2659545572.3034606,2619666655.7151213,2301344756.458937,2319127820.9477882,2814163415.397503,2399144664.692254,2587445461.3703375,2552313975.9471726
2072693470.09633,2866804673.206477,2500204888.5973177,2028243290.5949621,2579860885.906285,2227016075.997443,2933732003.0169706,2396834803.5538607,2010294113.6904452,2634579828.6053486,2033343650.983622,2427371483.3878016,2145949539.30055,2734302436.0590873
2525167773.3887043,2379004816.254855,2313399482.0333567,2564202642.6621146,2816342883.6759396,2457997831.4291954,2778838535.591621,2447277081.980864,2217619895.1183896,2465254089.4976945,2041004363.5948298,2541709206.4965525,2509340014.316189,2019128801.0504308
2191929052.819507,2532692563.3369646,2489284452.2235074,2218179042.7210135,2815242045.218551,2704425671.0924916,2295297566.614793,2214587788.4040346,2479541714.0649,2228641448.1315227,2169816526.3810544,2342129375.5288534,2897294582.5962377,2549037523.91086
2593432800.6986103,2995478687.5558915,2702107215.161988,2441077886.288691,2268669320.4149427,2418271676.1438894,2618831991.332317,2448090570.5934687,2172127762.081273,2206485498.969256,2785123354.896712,2976186602.2000856,2010470324.3275633,2025629601.4583893
2286972810.2291565,2847768366.8196373,2707415593.2768373,2697227504.3621697,2431304623.6841545,2002855763.073553,2464745111.8813944,2610907508.664522,2718595351.1152687,2059477375.2129302,2918526029.7840323,2747160094.858744,2789310902.678395,2719836679.8244905
2984630189.876599,2591507398.654773,2720723715.141888,2714059975.0801954,2784291114.7633934,2870846654.2661653,2022070310.5147924,2042239517.9186158,2707482801.6343894,2321764804.1537423,2837569013.1728106,2591611567.1725063,2473273720.5205007,2461678029.2569313
2530639843.2356896,2583192078.5157433,2241757498.98221,2751122734.3885407,2404578101.5086427,2372198017.8862176,2626821541.9635696,2604364245.731964,2289915004.6427608,2292478632.658608,2398323243.031172,2733296194.2725663,2454538095.2653375,2321506713.7526584
2464267617.7926807,2036982135.5494292,2757487680.5811744,2746285585.7941275,2571558567.4313173,2233084217.1678905,2450802110.8734736,2001605956.613349,2069730897.6100895,2511915616.0671725,2021263319.80116,2410584435.9389443,2221295714.619885,2946276455.8061175
2861706153.8034086,2087730464.9586349,2835696605.7562485,2035915403.6594465,2084624040.5719004,2288822761.190305,2246401880.800254,2763781716.929258,2357588328.667407,2304816210.4906726,2714829189.8771844,2044965986.3682914,2835281692.228503,2974214550.1646094
2745289518.3201094,2982117940.0565085,2701721784.8082256,2476698604.0550456,2276154699.5562925,2166592218.9316735,2798098523.4945645,2152380033.1606464,2261658816.6708293,2886337964.196844,2408573544.2213616,2147011656.8975115,2502355121.0091963,2402806677.180347
2823985508.4933314,2762789772.6514745,2983731122.0476146,2371206513.555168,2181304365.649432,2333032205.378408,2930169699.128532,2869823694.4999056,2136670663.077165,2264300396.425879,2084796932.5254138,2028793501.9538367,2471461975.2463703,2854540872.778193
2358193241.3348765,2385442903.061742,2106527923.7981057,2166584817.342619,2317680915.308704,2477917979.8916736,2866134269.0804687,2194521470.466782,2854180542.7539897,2259559353.2947025,2106404378.1320753,2326691956.90452,2988703180.6226673,2768873747.77005
2376912918.5090556,2520505751.2326565,2434662476.6840777,2482840848.3237033,2628683215.6369123,2187626935.8074217,2850573618.5817714,2533311221.186697,2136834327.5985336,2204048960.410013,2782719543.884965,2001958584.3943775,2750930202.110851,2257522962.3825207
2806253598.09713,2264195438.9129286,2815213848.5481205,2225186710.960216,2281808464.8648086,2658328859.252681,2081966789.3691936,2652346615.6854286,2668610508.1964946,2607246077.10201,2151458909.4697647,2955239729.4397197,2925446990.0141487,2003846511.817099
2961677080.5908566,2637331255.6520405,2346621410.8353896,2257171306.2116914,2130967834.6820827,2247539547.652475,2645948488.6568165,2435861905.2533784,2070785222.1016557,2086506359.2383084,2144878825.262321,2797693084.8177776,2670953901.6069913,2948726242.0800924
2375830500.0496616,2680872002.7461057,2624994976.279976,2672870216.2557306,2526440718.1799474,2978831566.99185,2255912719.4629455,2073122232.5476139,2276884799.1624813,2047530783.3592434,2651691418.59747,2099563396.4772565,2286089851.901829,2178934942.2775435
2239344932.000751,2248241326.413793,2301662184.6839914,2336925817.898288,2614107084.6141768,2892540619.663896,2639507504.270018,2139046872.1885364,2487164363.3758473,2291681778.0663033,2087389592.864549,2236684251.401336,2357860596.5345154,2550276895.313435
2987005508.8144245,2167489546.022248,2497658173.415112,2377540461.24265,2457474557.7213626,2679287062.81728,2235257714.6925526,2884740666.6358285,2915683995.728398,2159834740.938775,2515206436.9105988,2966607530.811186,2293834867.364306,2019984207.0500934
2728686476.875007,2010168571.3962328,2867991000.153248,2756547248.6257014,2010442049.2364347,2993569221.449491,2426977452.9091644,2273934183.708186,2019235301.0406792,2346311602.718003,2850044048.685061,2028102468.5909204,2192621375.8671722,2726780166.0112376
2184596187.9114776,2836755453.624864,2786683130.4834194,2782018818.292257,2755162854.8020754,2641524015.527033,2530631663.5066423,2169512579.6571856,2474289370.355396,2991910728.723892,2380246753.788611,2490545817.9780407,2409514705.590514,2751531218.4284325
2368186373.481539,2694822222.4299417,2482972414.803326,2158251909.0085707,2796858984.481252,2262293182.6072807,2500252525.4953575,2977426923.8371825,2833060978.193545,2006309670.3251069,2212366740.606733,2875569902.646929,2658499404.7918167,2082668738.363338
2118180058.7170901,2871968790.1880856,2025062491.5851953,2639281577.304692,2568715222.1633434,2620467340.0901628,2069436571.2378736,2224094087.407666,2558244477.5183096,2194462032.370431,2223313569.0274243,2356601718.528407,2383539704.178753,2616986066.4247375
2507970022.7756176,2154752607.0580606,2036654823.0726104,2822643907.5445924,2300163543.7571325,2693197239.9997826,2262134161.62459,2977713222.310162,2465280770.228117,2043947734.7050028,2009930542.1985908,2954407914.284766,2914839307.7179346,2163839296.049371
2309068309.107651,2249700865.0915937,2541241925.8403735,2520763075.318337,2893950434.574404,2155404415.5281262,2904415887.5838175,2185463826.932913,2971504656.61467,2955756836.908165,2196000953.7617226,2122776658.426111,2320558857.535474,2614494789.54241
2361741566.242484,2181546057.3740106,2270157883.141803,2561331842.5863724,2689729460.0135584,2962266211.9877944,2003746161.5351818,2903545696.0089493,2560746298.9735484,2488880328.1189456,2984100859.845527,2133200565.5390768,2437973194.888667,2081032122.1135247
2997799808.2858114,2836213864.0946026,2617093010.429442,2957864061.6795716,2410990103.0498343,2787587893.114216,2271690947.7815323,2692654339.847883,2880218789.655204,2786675867.7323117,2948508166.2136116,2174199598.6509953,2166867126.2935214,2245577591.4348574
2173844018.272293,2403443496.5667677,2663681900.60333,2965991908.6084433,2164768609.0921,2267355491.9954934,2283513867.140476,2934389276.5919285,2543062830.7830954,2840924825.389315,2630918945.427446,2618863542.7003293,2816094094.881707,2061109080.0278742
2484745896.0415435,2438231259.8712807,2347854619.5421276,2620921654.736291,2517844661.618611,2496021654.9676847,2691936060.2787614,2668794166.089965,2807897398.6637745,2145520629.1760316,2248975390.483614,2007538660.3135703,2871813101.009196,2054551119.3254437
2358880280.4673266,2992116716.4814186,2410872897.0026984,2892144357.5295715,2520490638.838647,2591018211.019989,2503234706.563197,2033595863.2321258,2165788100.9390283,2679437506.6865683,2051189329.5806649,2223257286.420755,2920349186.0983872,2100683849.1174421
2720844534.1863427,2159211300.8951573,2723782549.3755503,2110767175.1149306,2571792938.5935245,2365123602.672958,2745735011.8278174,2587373335.5633464,2049075591.7629242,2924855760.459297,2758686142.092713,2127125078.9041164,2541828961.7080956,2209327760.644476
2636732796.916103,2767964925.311147,2425862747.9622035,2760541395.025267,2219128805.1287355,2452003554.186371,2916727320.423955,2933856848.65073,2106031348.4496303,2734009147.251344,2466155990.442373,2324418326.9315786,2774182524.006592,2359772932.2894664
2487187519.0196986,2471671959.1793413,2692553606.565726,2127099949.5984073,2200650379.859152,2185391263.352414,2593755431.4029403,2419652636.4818387,2712192533.118353,2567319506.8328276,2132684157.6702647,2227355365.5885506,2106356103.3989239,2895779847.1088767
